"diasum_pos"	"reference_align_site"	"ratio_node"
"986"	"848"	"0.0"
"987"	"849"	"0.0"
"988"	"850"	"0.0"
"989"	"851"	"0.0"
"990"	"852"	"0.0"
"991"	"853"	"0.0"
"992"	"854"	"0.0"
"993"	"855"	"0.0"
"994"	"856"	"0.0"
"995"	"857"	"0.0"
"996"	"858"	"0.0"
"997"	"859"	"0.0"
"998"	"860"	"0.0"
"999"	"861"	"0.0"
"1000"	"862"	"0.0"
"1001"	"863"	"0.0"
"1002"	"864"	"0.0"
"1003"	"865"	"0.0"
"1004"	"866"	"0.0"
"1005"	"867"	"0.0"
"1006"	"868"	"0.0"
"1007"	"869"	"0.0"
"1008"	"870"	"0.0"
"1009"	"871"	"0.0"
"1010"	"872"	"0.0"
"1011"	"873"	"0.0"
"1012"	"874"	"0.0"
"1013"	"875"	"0.0"
"1014"	"876"	"0.0"
"1015"	"877"	"0.0"
"1016"	"878"	"0.0"
"1017"	"879"	"0.0"
"1018"	"880"	"0.0"
"1019"	"881"	"0.0"
"1020"	"882"	"0.0"
"1021"	"883"	"0.0"
"1022"	"884"	"0.0"
"1023"	"885"	"0.0"
"1024"	"886"	"0.0"
"1025"	"887"	"0.0"
"1026"	"888"	"0.0"
"1027"	"889"	"0.0"
"1028"	"890"	"0.0"
"1029"	"891"	"0.0"
"1030"	"892"	"0.0"
"1031"	"893"	"0.0"
"1032"	"894"	"0.0"
"1033"	"895"	"0.0"
"1034"	"896"	"0.0"
"1035"	"897"	"0.0"
"1036"	"898"	"0.0"
"1037"	"899"	"0.0"
"1038"	"900"	"0.0"
"1039"	"901"	"0.0"
"1040"	"902"	"0.0"
"1041"	"903"	"0.0"
"1042"	"904"	"0.0"
"1043"	"905"	"0.0"
"1044"	"906"	"0.0"
"1045"	"907"	"0.0"
"1046"	"908"	"0.0"
"1047"	"909"	"0.0"
"1048"	"910"	"0.0"
"1049"	"911"	"0.0"
"1050"	"912"	"0.0"
"1051"	"913"	"0.0"
"1052"	"914"	"0.0"
"1053"	"915"	"0.0"
"1054"	"916"	"0.0"
"1055"	"917"	"0.0"
"1056"	"918"	"0.0"
"1057"	"919"	"0.0"
"1058"	"920"	"0.0"
"1059"	"921"	"0.0"
"1060"	"922"	"0.0"
"1061"	"923"	"0.0"
"1062"	"924"	"0.0"
"1063"	"925"	"0.0"
"1064"	"926"	"0.0"
"1065"	"927"	"0.0"
"1066"	"928"	"0.0"
"1067"	"929"	"0.0"
"1068"	"930"	"0.0"
"1069"	"931"	"0.0"
"1070"	"932"	"0.0"
"1071"	"933"	"0.0"
"1072"	"934"	"0.0"
"1073"	"935"	"0.0"
"1074"	"936"	"0.0"
"1075"	"937"	"0.0"
"1076"	"938"	"0.0"
"1077"	"939"	"0.0"
"1078"	"940"	"0.0"
"1079"	"941"	"0.0"
"1080"	"942"	"0.0"
"1081"	"943"	"0.0"
"1082"	"944"	"0.0"
"1083"	"945"	"0.0"
"1084"	"946"	"0.0"
"1085"	"947"	"0.0"
"1086"	"948"	"0.0"
"1087"	"949"	"0.0"
"1088"	"950"	"0.0"
"1089"	"951"	"0.0"
"1090"	"952"	"0.0"
"1091"	"953"	"0.0"
"1092"	"954"	"0.0"
"1093"	"955"	"0.0"
"1094"	"956"	"0.0"
"1095"	"957"	"0.0"
"1096"	"958"	"0.0"
"1097"	"959"	"0.0"
"1098"	"960"	"0.0"
"1099"	"961"	"0.0"
"1100"	"962"	"0.0"
"1101"	"963"	"0.0"
"1102"	"964"	"0.0"
"1103"	"965"	"0.0"
"1104"	"966"	"0.0"
"1105"	"967"	"0.0"
"1106"	"968"	"0.0"
"1107"	"969"	"0.0"
"1108"	"970"	"0.0"
"1109"	"971"	"0.0"
"1110"	"972"	"0.0"
"1111"	"973"	"0.0"
"1112"	"974"	"0.0"
"1113"	"975"	"0.0"
"1114"	"976"	"0.0"
"1115"	"977"	"0.0"
"1116"	"978"	"0.0"
"1117"	"979"	"0.0"
"1118"	"980"	"0.0"
"1119"	"981"	"0.0"
"1120"	"982"	"0.0"
"1121"	"983"	"0.0"
"1122"	"984"	"0.0"
"1123"	"985"	"0.0"
"1124"	"986"	"0.0"
"1125"	"987"	"0.0"
"1126"	"988"	"0.0"
"1127"	"989"	"0.0"
"1128"	"990"	"0.0"
"1129"	"991"	"0.0"
"1130"	"992"	"0.0"
"1131"	"993"	"0.0"
"1132"	"994"	"0.0"
"1133"	"995"	"0.0"
"1134"	"996"	"0.0"
"1135"	"997"	"0.0"
"1136"	"998"	"0.0"
"1137"	"999"	"0.0"
"1138"	"1000"	"0.0"
"1139"	"1001"	"0.0"
"1140"	"1002"	"0.0"
"1141"	"1003"	"0.0"
"1142"	"1004"	"0.0"
"1143"	"1005"	"0.0"
"1144"	"1006"	"0.0"
"1145"	"1007"	"0.0"
"1146"	"1008"	"0.0"
"1147"	"1009"	"0.0"
"1148"	"1010"	"0.0"
"1149"	"1011"	"0.0"
"1150"	"1012"	"0.0"
"1151"	"1013"	"0.0"
"1152"	"1014"	"0.0"
"1153"	"1015"	"0.0"
"1154"	"1016"	"0.0"
"1155"	"1017"	"0.0"
"1156"	"1018"	"0.0"
"1157"	"1019"	"0.0"
"1158"	"1020"	"0.0"
"1159"	"1021"	"0.0"
"1160"	"1022"	"0.0"
"1161"	"1023"	"0.0"
"1162"	"1024"	"0.0"
"1163"	"1025"	"0.0"
"1164"	"1026"	"0.0"
"1165"	"1027"	"0.0"
"1166"	"1028"	"0.0"
"1167"	"1029"	"0.0"
"1168"	"1030"	"0.0"
"1169"	"1031"	"0.0"
"1170"	"1032"	"0.0"
"1171"	"1033"	"0.0"
"1172"	"1034"	"0.0"
"1173"	"1035"	"0.0"
"1174"	"1036"	"0.0"
"1175"	"1037"	"0.0"
"1176"	"1038"	"0.0"
"1177"	"1039"	"0.0"
"1178"	"1040"	"0.0"
"1179"	"1041"	"0.0"
"1180"	"1042"	"0.0"
"1181"	"1043"	"0.0"
"1182"	"1044"	"0.0"
"1183"	"1045"	"0.0"
"1184"	"1046"	"0.0"
"1185"	"1047"	"0.0"
"1186"	"1048"	"0.0"
"1187"	"1049"	"0.0"
"1188"	"1050"	"0.0"
"1189"	"1051"	"0.0"
"1190"	"1052"	"0.0"
"1191"	"1053"	"0.0"
"1192"	"1054"	"0.0"
"1193"	"1055"	"0.0"
"1194"	"1056"	"0.0"
"1195"	"1057"	"0.0"
"1196"	"1058"	"0.0"
"1197"	"1059"	"0.0"
"1198"	"1060"	"0.0"
"1199"	"1061"	"0.0"
"1200"	"1062"	"0.0"
"1201"	"1063"	"0.0"
"1202"	"1064"	"0.0"
"1203"	"1065"	"0.0"
"1204"	"1066"	"0.0"
"1205"	"1067"	"0.0"
"1206"	"1068"	"0.0"
"1207"	"1069"	"0.0"
"1208"	"1070"	"0.0"
"1209"	"1071"	"0.0"
"1210"	"1072"	"0.0"
"1211"	"1073"	"0.0"
"1212"	"1074"	"0.0"
"1213"	"1075"	"0.0"
"1214"	"1076"	"0.0"
"1215"	"1077"	"0.0"
"1216"	"1078"	"0.0"
"1217"	"1079"	"0.0"
"1218"	"1080"	"0.0"
"1219"	"1081"	"0.0"
"1220"	"1082"	"0.0"
"1221"	"1083"	"0.0"
"1222"	"1084"	"0.0"
"1223"	"1085"	"0.0"
"1224"	"1086"	"0.0"
"1225"	"1087"	"0.0"
"1226"	"1088"	"0.0"
"1227"	"1089"	"0.0"
"1228"	"1090"	"0.0"
"1229"	"1091"	"0.0"
"1230"	"1092"	"0.0"
"1231"	"1093"	"0.0"
"1232"	"1094"	"0.0"
"1233"	"1095"	"0.0"
"1234"	"1096"	"0.0"
"1235"	"1097"	"0.0"
"1236"	"1098"	"0.0"
"1237"	"1099"	"0.0"
"1238"	"1100"	"0.0"
"1239"	"1101"	"0.0"
"1240"	"1102"	"0.0"
"1241"	"1103"	"0.0"
"1242"	"1104"	"0.0"
"1243"	"1105"	"0.0"
"1244"	"1106"	"0.0"
"1245"	"1107"	"0.0"
"1246"	"1108"	"0.0"
"1247"	"1109"	"0.0"
"1248"	"1110"	"0.0"
"1249"	"1111"	"0.0"
"1250"	"1112"	"0.0"
"1251"	"1113"	"0.0"
"1252"	"1114"	"0.0"
"1253"	"1115"	"0.0"
"1254"	"1116"	"0.0"
"1255"	"1117"	"0.0"
"1256"	"1118"	"0.0"
"1257"	"1119"	"0.0"
"1258"	"1120"	"0.0"
"1259"	"1121"	"0.0"
"1260"	"1122"	"0.0"
"1261"	"1123"	"0.0"
"1262"	"1124"	"0.0"
"1263"	"1125"	"0.0"
"1264"	"1126"	"0.0"
"1265"	"1127"	"0.0"
"1266"	"1128"	"0.0"
"1267"	"1129"	"0.0"
"1268"	"1130"	"0.0"
"1269"	"1131"	"0.0"
"1270"	"1132"	"0.0"
"1271"	"1133"	"0.0"
"1272"	"1134"	"0.0"
"1273"	"1135"	"0.0"
"1274"	"1136"	"0.0"
"1275"	"1137"	"0.0"
"1276"	"1138"	"0.0"
"1277"	"1139"	"0.0"
"1278"	"1140"	"0.0"
"1279"	"1141"	"0.0"
"1280"	"1142"	"0.0"
"1281"	"1143"	"0.0"
"1282"	"1144"	"0.0"
"1283"	"1145"	"0.0"
"1284"	"1146"	"0.0"
"1285"	"1147"	"0.0"
"1286"	"1148"	"0.0"
"1287"	"1149"	"0.0"
"1288"	"1150"	"0.0"
"1289"	"1151"	"0.0"
"1290"	"1152"	"0.0"
"1291"	"1153"	"0.0"
"1292"	"1154"	"0.0"
"1293"	"1155"	"0.0"
"1294"	"1156"	"0.0"
"1295"	"1157"	"0.0"
"1296"	"1158"	"0.0"
"1297"	"1159"	"0.0"
"1298"	"1160"	"0.0"
"1299"	"1161"	"0.0"
"1300"	"1162"	"0.0"
"1301"	"1163"	"0.0"
"1302"	"1164"	"0.0"
"1303"	"1165"	"0.0"
"1304"	"1166"	"0.0"
"1305"	"1167"	"0.0"
"1306"	"1168"	"0.0"
"1307"	"1169"	"0.0"
"1308"	"1170"	"0.0"
"1309"	"1171"	"0.0"
"1310"	"1172"	"0.0"
"1311"	"1173"	"0.0"
"1312"	"1174"	"0.0"
"1313"	"1175"	"0.0"
"1314"	"1176"	"0.0"
"1315"	"1177"	"0.0"
"1316"	"1178"	"0.0"
"1317"	"1179"	"0.0"
"1318"	"1180"	"0.0"
"1319"	"1181"	"0.0"
"1320"	"1182"	"0.0"
"1321"	"1183"	"0.0"
"1322"	"1184"	"0.0"
"1323"	"1185"	"0.0"
"1324"	"1186"	"0.0"
"1325"	"1187"	"0.0"
"1326"	"1188"	"0.0"
"1327"	"1189"	"0.0"
"1328"	"1190"	"0.0"
"1329"	"1191"	"0.0"
"1330"	"1192"	"0.0"
"1331"	"1193"	"0.0"
"1332"	"1194"	"0.0"
"1333"	"1195"	"0.0"
"1334"	"1196"	"0.0"
"1335"	"1197"	"0.0"
"1336"	"1198"	"0.0"
"1337"	"1199"	"0.0"
"1338"	"1200"	"0.0"
"1339"	"1201"	"0.0"
"1340"	"1202"	"0.0"
"1341"	"1203"	"0.0"
"1342"	"1204"	"0.0"
"1343"	"1205"	"0.0"
"1344"	"1206"	"0.0"
"1345"	"1207"	"0.0"
"1346"	"1208"	"0.0"
"1347"	"1209"	"0.0"
"1348"	"1210"	"0.0"
"1349"	"1211"	"0.0"
"1350"	"1212"	"0.0"
"1351"	"1213"	"0.0"
"1352"	"1214"	"0.0"
"1353"	"1215"	"0.0"
"1354"	"1216"	"0.0"
"1355"	"1217"	"0.0"
"1356"	"1218"	"0.0"
"1357"	"1219"	"0.0"
"1358"	"1220"	"0.0"
"1359"	"1221"	"0.0"
"1360"	"1222"	"0.0"
"1361"	"1223"	"0.0"
"1362"	"1224"	"0.0"
"1363"	"1225"	"0.0"
"1364"	"1226"	"0.0"
"1365"	"1227"	"0.0"
"1366"	"1228"	"0.0"
"1367"	"1229"	"0.0"
"1368"	"1230"	"0.0"
"1369"	"1231"	"0.0"
"1370"	"1232"	"0.0"
"1371"	"1233"	"0.0"
"1372"	"1234"	"0.0"
"1373"	"1235"	"0.0"
"1374"	"1236"	"0.0"
"1375"	"1237"	"0.0"
"1376"	"1238"	"0.0"
"1377"	"1239"	"0.0"
"1378"	"1240"	"0.0"
"1379"	"1241"	"0.0"
"1380"	"1242"	"0.0"
"1381"	"1243"	"0.0"
"1382"	"1244"	"0.0"
"1383"	"1245"	"0.0"
"1384"	"1246"	"0.0"
"1385"	"1247"	"0.0"
"1386"	"1248"	"0.0"
"1387"	"1249"	"0.0"
"1388"	"1250"	"0.0"
"1389"	"1251"	"0.0"
"1390"	"1252"	"0.0"
"1391"	"1253"	"0.0"
"1392"	"1254"	"0.0"
"1393"	"1255"	"0.0"
"1394"	"1256"	"0.0"
"1395"	"1257"	"0.0"
"1396"	"1258"	"0.0"
"1397"	"1259"	"0.0"
"1398"	"1260"	"0.0"
"1399"	"1261"	"0.0"
"1400"	"1262"	"0.0"
"1401"	"1263"	"0.0"
"1402"	"1264"	"0.0"
"1403"	"1265"	"0.0"
"1404"	"1266"	"0.0"
"1405"	"1267"	"0.0"
"1406"	"1268"	"0.0"
"1407"	"1269"	"0.0"
"1408"	"1270"	"0.0"
"1409"	"1271"	"0.0"
"1410"	"1272"	"0.0"
"1411"	"1273"	"0.0"
"1412"	"1274"	"0.0"
"1413"	"1275"	"0.0"
"1414"	"1276"	"0.0"
"1415"	"1277"	"0.0"
"1416"	"1278"	"0.0"
"1417"	"1279"	"0.0"
"1418"	"1280"	"0.0"
"1419"	"1281"	"0.0"
"1420"	"1282"	"0.0"
"1421"	"1283"	"0.0"
"1422"	"1284"	"0.0"
"1423"	"1285"	"0.0"
"1424"	"1286"	"0.0"
"1425"	"1287"	"0.0"
"1426"	"1288"	"0.0"
"1427"	"1289"	"0.0"
"1428"	"1290"	"0.0"
"1429"	"1291"	"0.0"
"1430"	"1292"	"0.0"
"1431"	"1293"	"0.0"
"1432"	"1294"	"0.0"
"1433"	"1295"	"0.0"
"1434"	"1296"	"0.0"
"1435"	"1297"	"0.0"
"1436"	"1298"	"0.0"
"1437"	"1299"	"0.0"
"1438"	"1300"	"0.0"
"1439"	"1301"	"0.0"
"1440"	"1302"	"0.0"
"1441"	"1303"	"0.0"
"1442"	"1304"	"0.0"
"1443"	"1305"	"0.0"
"1444"	"1306"	"0.0"
"1445"	"1307"	"0.0"
"1446"	"1308"	"0.0"
"1447"	"1309"	"0.0"
"1448"	"1310"	"0.0"
"1449"	"1311"	"0.0"
"1450"	"1312"	"0.0"
"1451"	"1313"	"0.0"
"1452"	"1314"	"0.0"
"1453"	"1315"	"0.0"
"1454"	"1316"	"0.0"
"1455"	"1317"	"0.0"
"1456"	"1318"	"0.0"
"1457"	"1319"	"0.0"
"1458"	"1320"	"0.0"
"1459"	"1321"	"0.0"
"1460"	"1322"	"0.0"
"1461"	"1323"	"0.0"
"1462"	"1324"	"0.0"
"1463"	"1325"	"0.0"
"1464"	"1326"	"0.0"
"1465"	"1327"	"0.0"
"1466"	"1328"	"0.0"
"1467"	"1329"	"0.0"
"1468"	"1330"	"0.0"
"1469"	"1331"	"0.0"
"1470"	"1332"	"0.0"
"1471"	"1333"	"0.0"
"1472"	"1334"	"0.0"
"1473"	"1335"	"0.0"
"1474"	"1336"	"0.0"
"1475"	"1337"	"0.0"
"1476"	"1338"	"0.0"
"1477"	"1339"	"0.0"
"1478"	"1340"	"0.0"
"1479"	"1341"	"0.0"
"1480"	"1342"	"0.0"
"1481"	"1343"	"0.0"
"1482"	"1344"	"0.0"
"1483"	"1345"	"0.0"
"1484"	"1346"	"0.0"
"1485"	"1347"	"0.0"
"1486"	"1348"	"0.0"
"1487"	"1349"	"0.0"
"1488"	"1350"	"0.0"
"1489"	"1351"	"0.0"
"1490"	"1352"	"0.0"
"1491"	"1353"	"0.0"
"1492"	"1354"	"0.0"
"1493"	"1355"	"0.0"
"1494"	"1356"	"0.0"
"1495"	"1357"	"0.0"
"1496"	"1358"	"0.0"
"1497"	"1359"	"0.0"
"1498"	"1360"	"0.0"
"1499"	"1361"	"0.0"
"1500"	"1362"	"0.0"
"1501"	"1363"	"0.0"
"1502"	"1364"	"0.0"
"1503"	"1365"	"0.0"
"1504"	"1366"	"0.0"
"1505"	"1367"	"0.0"
"1506"	"1368"	"0.0"
"1507"	"1369"	"0.0"
"1508"	"1370"	"0.0"
"1509"	"1371"	"0.0"
"1510"	"1372"	"0.0"
"1511"	"1373"	"0.0"
"1512"	"1374"	"0.0"
"1513"	"1375"	"0.0"
"1514"	"1376"	"0.0"
"1515"	"1377"	"0.0"
"1516"	"1378"	"0.0"
"1517"	"1379"	"0.0"
"1518"	"1380"	"0.0"
"1519"	"1381"	"0.0"
"1520"	"1382"	"0.0"
"1521"	"1383"	"0.0"
"1522"	"1384"	"0.0"
"1523"	"1385"	"0.0"
"1524"	"1386"	"0.0"
"1525"	"1387"	"0.0"
"1526"	"1388"	"0.0"
"1527"	"1389"	"0.0"
"1528"	"1390"	"0.0"
"1529"	"1391"	"0.0"
"1530"	"1392"	"0.0"
"1531"	"1393"	"0.0"
"1532"	"1394"	"0.0"
"1533"	"1395"	"0.0"
"1534"	"1396"	"0.0"
"1535"	"1397"	"0.0"
"1536"	"1398"	"0.0"
"1537"	"1399"	"0.0"
"1538"	"1400"	"0.0"
"1539"	"1401"	"0.0"
"1540"	"1402"	"0.0"
"1541"	"1403"	"0.0"
"1542"	"1404"	"0.0"
"1543"	"1405"	"0.0"
"1544"	"1406"	"0.0"
"1545"	"1407"	"0.0"
"1546"	"1408"	"0.0"
"1547"	"1409"	"0.0"
"1548"	"1410"	"0.0"
"1549"	"1411"	"0.0"
"1550"	"1412"	"0.0"
"1551"	"1413"	"0.0"
"1552"	"1414"	"0.0"
"1553"	"1415"	"0.0"
"1554"	"1416"	"0.0"
"1555"	"1417"	"0.0"
"1556"	"1418"	"0.0"
"1557"	"1419"	"0.0"
"1558"	"1420"	"0.0"
"1559"	"1421"	"0.0"
"1560"	"1422"	"0.0"
"1561"	"1423"	"0.0"
"1562"	"1424"	"0.0"
"1563"	"1425"	"0.0"
"1564"	"1426"	"0.0"
"1565"	"1427"	"0.0"
"1566"	"1428"	"0.0"
"1567"	"1429"	"0.0"
"1568"	"1430"	"0.0"
"1569"	"1431"	"0.0"
"1570"	"1432"	"0.0"
"1571"	"1433"	"0.0"
"1572"	"1434"	"0.0"
"1573"	"1435"	"0.0"
"1574"	"1436"	"0.0"
"1575"	"1437"	"0.0"
"1576"	"1438"	"0.0"
"1577"	"1439"	"0.0"
"1578"	"1440"	"0.0"
"1579"	"1441"	"0.0"
"1580"	"1442"	"0.0"
"1581"	"1443"	"0.0"
"1582"	"1444"	"0.0"
"1583"	"1445"	"0.0"
"1584"	"1446"	"0.0"
"1585"	"1447"	"0.0"
"1586"	"1448"	"0.0"
"1587"	"1449"	"0.0"
"1588"	"1450"	"0.0"
"1589"	"1451"	"0.0"
"1590"	"1452"	"0.0"
"1591"	"1453"	"0.0"
"1592"	"1454"	"0.0"
"1593"	"1455"	"0.0"
"1594"	"1456"	"0.0"
"1595"	"1457"	"0.0"
"1596"	"1458"	"0.0"
"1597"	"1459"	"0.0"
"1598"	"1460"	"0.0"
"1599"	"1461"	"0.0"
"1600"	"1462"	"0.0"
"1601"	"1463"	"0.0"
"1602"	"1464"	"0.0"
"1603"	"1465"	"0.0"
"1604"	"1466"	"0.0"
"1605"	"1467"	"0.0"
"1606"	"1468"	"0.0"
"1607"	"1469"	"0.0"
"1608"	"1470"	"0.0"
"1609"	"1471"	"0.0"
"1610"	"1472"	"0.0"
"1611"	"1473"	"0.0"
"1612"	"1474"	"0.0"
"1613"	"1475"	"0.0"
"1614"	"1476"	"0.0"
"1615"	"1477"	"0.0"
"1616"	"1478"	"0.0"
"1617"	"1479"	"0.0"
"1618"	"1480"	"0.0"
"1619"	"1481"	"0.0"
"1620"	"1482"	"0.0"
"1621"	"1483"	"0.0"
"1622"	"1484"	"0.0"
"1623"	"1485"	"0.0"
"1624"	"1486"	"0.0"
"1625"	"1487"	"0.0"
"1626"	"1488"	"0.0"
"1627"	"1489"	"0.0"
"1628"	"1490"	"0.0"
"1629"	"1491"	"0.0"
"1630"	"1492"	"0.0"
"1631"	"1493"	"0.0"
"1632"	"1494"	"0.0"
"1633"	"1495"	"0.0"
"1634"	"1496"	"0.0"
"1635"	"1497"	"0.0"
"1636"	"1498"	"0.0"
"1637"	"1499"	"0.0"
"1638"	"1500"	"0.0"
"1639"	"1501"	"0.0"
"1640"	"1502"	"0.0"
"1641"	"1503"	"0.0"
"1642"	"1504"	"0.0"
"1643"	"1505"	"0.0"
"1644"	"1506"	"0.0"
"1645"	"1507"	"0.0"
"1646"	"1508"	"0.0"
"1647"	"1509"	"0.0"
"1648"	"1510"	"0.0"
"1649"	"1511"	"0.0"
"1650"	"1512"	"0.0"
"1651"	"1513"	"0.0"
"1652"	"1514"	"0.0"
"1653"	"1515"	"0.0"
"1654"	"1516"	"0.0"
"1655"	"1517"	"0.0"
"1656"	"1518"	"0.0"
"1657"	"1519"	"0.0"
"1658"	"1520"	"0.0"
"1659"	"1521"	"0.0"
"1660"	"1522"	"0.0"
"1661"	"1523"	"0.0"
"1662"	"1524"	"0.0"
"1663"	"1525"	"0.0"
"1664"	"1526"	"0.0"
"1665"	"1527"	"0.0"
"1666"	"1528"	"0.04"
"1667"	"1529"	"0.0"
"1668"	"1530"	"0.0"
"1669"	"1531"	"0.0"
"1670"	"1532"	"0.0"
"1671"	"1533"	"0.0"
"1672"	"1534"	"0.0"
"1673"	"1535"	"0.0"
"1674"	"1536"	"0.0"
"1675"	"1537"	"0.0"
"1676"	"1538"	"0.0"
"1677"	"1539"	"0.0"
"1678"	"1540"	"0.0"
"1679"	"1541"	"0.0"
"1680"	"1542"	"0.0"
"1681"	"1543"	"0.0"
"1682"	"1544"	"0.0"
"1683"	"1545"	"0.0"
"1684"	"1546"	"0.0"
"1685"	"1547"	"0.0"
"1686"	"1548"	"0.0"
"1687"	"1549"	"0.0"
"1688"	"1550"	"0.0"
"1689"	"1551"	"0.0"
"1690"	"1552"	"0.0"
"1691"	"1553"	"0.0"
"1692"	"1554"	"0.0"
"1693"	"1555"	"0.0"
"1694"	"1556"	"0.0"
"1695"	"1557"	"0.0"
"1696"	"1558"	"0.0"
"1697"	"1559"	"0.0"
"1698"	"1560"	"0.0"
"1699"	"1561"	"0.0"
"1700"	"1562"	"0.0"
"1701"	"1563"	"0.0"
"1702"	"1564"	"0.0"
"1703"	"1565"	"0.0"
"1704"	"1566"	"0.0"
"1705"	"1567"	"0.0"
"1706"	"1568"	"0.0"
"1707"	"1569"	"0.0"
"1708"	"1570"	"0.0"
"1709"	"1571"	"0.0"
"1710"	"1572"	"0.0"
"1711"	"1573"	"0.0"
"1712"	"1574"	"0.0"
"1713"	"1575"	"0.0"
"1714"	"1576"	"0.0"
"1715"	"1577"	"0.0"
"1716"	"1578"	"0.0"
"1717"	"1579"	"0.0"
"1718"	"1580"	"0.0"
"1719"	"1581"	"0.0"
"1720"	"1582"	"0.0"
