"diasum_pos"	"reference_align_site"	"ratio_node"
"984"	"823"	"0.0"
"985"	"824"	"0.0"
"986"	"825"	"0.0"
"987"	"826"	"0.0"
"988"	"827"	"0.0"
"989"	"828"	"0.0"
"990"	"829"	"0.0"
"991"	"830"	"0.0"
"992"	"831"	"0.0"
"993"	"832"	"0.0"
"994"	"833"	"0.0"
"995"	"834"	"0.0"
"996"	"835"	"0.0"
"997"	"836"	"0.0"
"998"	"837"	"0.0"
"999"	"838"	"0.0"
"1000"	"839"	"0.0"
"1001"	"840"	"0.0"
"1002"	"841"	"0.0"
"1003"	"842"	"0.0"
"1004"	"843"	"0.0"
"1005"	"844"	"0.0"
"1006"	"845"	"0.0"
"1007"	"846"	"0.0"
"1008"	"847"	"0.0"
"1009"	"848"	"0.0"
"1010"	"849"	"0.0"
"1011"	"850"	"0.0"
"1012"	"851"	"0.0"
"1013"	"852"	"0.0"
"1014"	"853"	"0.0"
"1015"	"854"	"0.0"
"1016"	"855"	"0.0"
"1017"	"856"	"0.0"
"1018"	"857"	"0.0"
"1019"	"858"	"0.0"
"1020"	"859"	"0.0"
"1021"	"860"	"0.0"
"1022"	"861"	"0.0"
"1023"	"862"	"0.0"
"1024"	"863"	"0.0"
"1025"	"864"	"0.0"
"1026"	"865"	"0.0"
"1027"	"866"	"0.0"
"1028"	"867"	"0.0"
"1029"	"868"	"0.0"
"1030"	"869"	"0.0"
"1031"	"870"	"0.0"
"1032"	"871"	"0.0"
"1033"	"872"	"0.0"
"1034"	"873"	"0.0"
"1035"	"874"	"0.0"
"1036"	"875"	"0.0"
"1037"	"876"	"0.0"
"1038"	"877"	"0.0"
"1039"	"878"	"0.0"
"1040"	"879"	"0.0"
"1041"	"880"	"0.0"
"1042"	"881"	"0.0"
"1043"	"882"	"0.0"
"1044"	"883"	"0.0"
"1045"	"884"	"0.0"
"1046"	"885"	"0.0"
"1047"	"886"	"0.0"
"1048"	"887"	"0.0"
"1049"	"888"	"0.0"
"1050"	"889"	"0.0"
"1051"	"890"	"0.0"
"1052"	"891"	"0.0"
"1053"	"892"	"0.0"
"1054"	"893"	"0.0"
"1055"	"894"	"0.0"
"1056"	"895"	"0.0"
"1057"	"896"	"0.0"
"1058"	"897"	"0.0"
"1059"	"898"	"0.0"
"1060"	"899"	"0.0"
"1061"	"900"	"0.0"
"1062"	"901"	"0.0"
"1063"	"902"	"0.0"
"1064"	"903"	"0.0"
"1065"	"904"	"0.0"
"1066"	"905"	"0.0"
"1067"	"906"	"0.0"
"1068"	"907"	"0.0"
"1069"	"908"	"0.0"
"1070"	"909"	"0.0"
"1071"	"910"	"0.0"
"1072"	"911"	"0.0"
"1073"	"912"	"0.0"
"1074"	"913"	"0.0"
"1075"	"914"	"0.0"
"1076"	"915"	"0.0"
"1077"	"916"	"0.0"
"1078"	"917"	"0.0"
"1079"	"918"	"0.0"
"1080"	"919"	"0.0"
"1081"	"920"	"0.0"
"1082"	"921"	"0.0"
"1083"	"922"	"0.0"
"1084"	"923"	"0.0"
"1085"	"924"	"0.0"
"1086"	"925"	"0.0"
"1087"	"926"	"0.0"
"1088"	"927"	"0.0"
"1089"	"928"	"0.0"
"1090"	"929"	"0.0"
"1091"	"930"	"0.0"
"1092"	"931"	"0.0"
"1093"	"932"	"0.0"
"1094"	"933"	"0.0"
"1095"	"934"	"0.0"
"1096"	"935"	"0.0"
"1097"	"936"	"0.0"
"1098"	"937"	"0.0"
"1099"	"938"	"0.0"
"1100"	"939"	"0.0"
"1101"	"940"	"0.0"
"1102"	"941"	"0.0"
"1103"	"942"	"0.0"
"1104"	"943"	"0.0"
"1105"	"944"	"0.0"
"1106"	"945"	"0.0"
"1107"	"946"	"0.0"
"1108"	"947"	"0.0"
"1109"	"948"	"0.0"
"1110"	"949"	"0.0"
"1111"	"950"	"0.0"
"1112"	"951"	"0.0"
"1113"	"952"	"0.0"
"1114"	"953"	"0.0"
"1115"	"954"	"0.0"
"1116"	"955"	"0.0"
"1117"	"956"	"0.0"
"1118"	"957"	"0.0"
"1119"	"958"	"0.0"
"1120"	"959"	"0.0"
"1121"	"960"	"0.0"
"1122"	"961"	"0.0"
"1123"	"962"	"0.0"
"1124"	"963"	"0.0"
"1125"	"964"	"0.0"
"1126"	"965"	"0.0"
"1127"	"966"	"0.0"
"1128"	"967"	"0.0"
"1129"	"968"	"0.0"
"1130"	"969"	"0.0"
"1131"	"970"	"0.0"
"1132"	"971"	"0.0"
"1133"	"972"	"0.0"
"1134"	"973"	"0.0"
"1135"	"974"	"0.0"
"1136"	"975"	"0.0"
"1137"	"976"	"0.0"
"1138"	"977"	"0.0"
"1139"	"978"	"0.0"
"1140"	"979"	"0.0"
"1141"	"980"	"0.0"
"1142"	"981"	"0.0"
"1143"	"982"	"0.0"
"1144"	"983"	"0.0"
"1145"	"984"	"0.0"
"1146"	"985"	"0.0"
"1147"	"986"	"0.0"
"1148"	"987"	"0.0"
"1149"	"988"	"0.0"
"1150"	"989"	"0.0"
"1151"	"990"	"0.0"
"1152"	"991"	"0.0"
"1153"	"992"	"0.0"
"1154"	"993"	"0.0"
"1155"	"994"	"0.0"
"1156"	"995"	"0.0"
"1157"	"996"	"0.0"
"1158"	"997"	"0.0"
"1159"	"998"	"0.0"
"1160"	"999"	"0.0"
"1161"	"1000"	"0.0"
"1162"	"1001"	"0.0"
"1163"	"1002"	"0.0"
"1164"	"1003"	"0.0"
"1165"	"1004"	"0.0"
"1166"	"1005"	"0.0"
"1167"	"1006"	"0.0"
"1168"	"1007"	"0.0"
"1169"	"1008"	"0.0"
"1170"	"1009"	"0.0"
"1171"	"1010"	"0.0"
"1172"	"1011"	"0.0"
"1173"	"1012"	"0.0"
"1174"	"1013"	"0.0"
"1175"	"1014"	"0.0"
"1176"	"1015"	"0.0"
"1177"	"1016"	"0.0"
"1178"	"1017"	"0.0"
"1179"	"1018"	"0.0"
"1180"	"1019"	"0.0"
"1181"	"1020"	"0.0"
"1182"	"1021"	"0.0"
"1183"	"1022"	"0.0"
"1184"	"1023"	"0.0"
"1185"	"1024"	"0.0"
"1186"	"1025"	"0.0"
"1187"	"1026"	"0.0"
"1188"	"1027"	"0.0"
"1189"	"1028"	"0.0"
"1190"	"1029"	"0.0"
"1191"	"1030"	"0.0"
"1192"	"1031"	"0.0"
"1193"	"1032"	"0.0"
"1194"	"1033"	"0.0"
"1195"	"1034"	"0.0"
"1196"	"1035"	"0.0"
"1197"	"1036"	"0.0"
"1198"	"1037"	"0.0"
"1199"	"1038"	"0.0"
"1200"	"1039"	"0.0"
"1201"	"1040"	"0.0"
"1202"	"1041"	"0.0"
"1203"	"1042"	"0.0"
"1204"	"1043"	"0.0"
"1205"	"1044"	"0.0"
"1206"	"1045"	"0.0"
"1207"	"1046"	"0.0"
"1208"	"1047"	"0.0"
"1209"	"1048"	"0.0"
"1210"	"1049"	"0.0"
"1211"	"1050"	"0.0"
"1212"	"1051"	"0.0"
"1213"	"1052"	"0.0"
"1214"	"1053"	"0.0"
"1215"	"1054"	"0.0"
"1216"	"1055"	"0.0"
"1217"	"1056"	"0.0"
"1218"	"1057"	"0.0"
"1219"	"1058"	"0.0"
"1220"	"1059"	"0.0"
"1221"	"1060"	"0.0"
"1222"	"1061"	"0.0"
"1223"	"1062"	"0.0"
"1224"	"1063"	"0.0"
"1225"	"1064"	"0.0"
"1226"	"1065"	"0.0"
"1227"	"1066"	"0.0"
"1228"	"1067"	"0.0"
"1229"	"1068"	"0.0"
"1230"	"1069"	"0.0"
"1231"	"1070"	"0.0"
"1232"	"1071"	"0.0"
"1233"	"1072"	"0.0"
"1234"	"1073"	"0.0"
"1235"	"1074"	"0.0"
"1236"	"1075"	"0.0"
"1237"	"1076"	"0.0"
"1238"	"1077"	"0.0"
"1239"	"1078"	"0.0"
"1240"	"1079"	"0.0"
"1241"	"1080"	"0.0"
"1242"	"1081"	"0.0"
"1243"	"1082"	"0.0"
"1244"	"1083"	"0.0"
"1245"	"1084"	"0.0"
"1246"	"1085"	"0.0"
"1247"	"1086"	"0.0"
"1248"	"1087"	"0.0"
"1249"	"1088"	"0.0"
"1250"	"1089"	"0.0"
"1251"	"1090"	"0.0"
"1252"	"1091"	"0.0"
"1253"	"1092"	"0.0"
"1254"	"1093"	"0.0"
"1255"	"1094"	"0.0"
"1256"	"1095"	"0.0"
"1257"	"1096"	"0.0"
"1258"	"1097"	"0.0"
"1259"	"1098"	"0.0"
"1260"	"1099"	"0.0"
"1261"	"1100"	"0.0"
"1262"	"1101"	"0.0"
"1263"	"1102"	"0.0"
"1264"	"1103"	"0.0"
"1265"	"1104"	"0.0"
"1266"	"1105"	"0.0"
"1267"	"1106"	"0.0"
"1268"	"1107"	"0.0"
"1269"	"1108"	"0.0"
"1270"	"1109"	"0.0"
"1271"	"1110"	"0.0"
"1272"	"1111"	"0.0"
"1273"	"1112"	"0.0"
"1274"	"1113"	"0.0"
"1275"	"1114"	"0.0"
"1276"	"1115"	"0.0"
"1277"	"1116"	"0.0"
"1278"	"1117"	"0.0"
"1279"	"1118"	"0.0"
"1280"	"1119"	"0.0"
"1281"	"1120"	"0.0"
"1282"	"1121"	"0.0"
"1283"	"1122"	"0.0"
"1284"	"1123"	"0.0"
"1285"	"1124"	"0.0"
"1286"	"1125"	"0.0"
"1287"	"1126"	"0.0"
"1288"	"1127"	"0.0"
"1289"	"1128"	"0.0"
"1290"	"1129"	"0.0"
"1291"	"1130"	"0.0"
"1292"	"1131"	"0.0"
"1293"	"1132"	"0.0"
"1294"	"1133"	"0.0"
"1295"	"1134"	"0.0"
"1296"	"1135"	"0.0"
"1297"	"1136"	"0.0"
"1298"	"1137"	"0.0"
"1299"	"1138"	"0.0"
"1300"	"1139"	"0.0"
"1301"	"1140"	"0.0"
"1302"	"1141"	"0.0"
"1303"	"1142"	"0.0"
"1304"	"1143"	"0.0"
"1305"	"1144"	"0.0"
"1306"	"1145"	"0.0"
"1307"	"1146"	"0.0"
"1308"	"1147"	"0.0"
"1309"	"1148"	"0.0"
"1310"	"1149"	"0.0"
"1311"	"1150"	"0.0"
"1312"	"1151"	"0.0"
"1313"	"1152"	"0.0"
"1314"	"1153"	"0.0"
"1315"	"1154"	"0.0"
"1316"	"1155"	"0.0"
"1317"	"1156"	"0.0"
"1318"	"1157"	"0.0"
"1319"	"1158"	"0.0"
"1320"	"1159"	"0.0"
"1321"	"1160"	"0.0"
"1322"	"1161"	"0.0"
"1323"	"1162"	"0.0"
"1324"	"1163"	"0.0"
"1325"	"1164"	"0.0"
"1326"	"1165"	"0.0"
"1327"	"1166"	"0.0"
"1328"	"1167"	"0.0"
"1329"	"1168"	"0.0"
"1330"	"1169"	"0.0"
"1331"	"1170"	"0.0"
"1332"	"1171"	"0.0"
"1333"	"1172"	"0.0"
"1334"	"1173"	"0.0"
"1335"	"1174"	"0.0"
"1336"	"1175"	"0.0"
"1337"	"1176"	"0.0"
"1338"	"1177"	"0.0"
"1339"	"1178"	"0.0"
"1340"	"1179"	"0.0"
"1341"	"1180"	"0.0"
"1342"	"1181"	"0.0"
"1343"	"1182"	"0.0"
"1344"	"1183"	"0.0"
"1345"	"1184"	"0.0"
"1346"	"1185"	"0.0"
"1347"	"1186"	"0.0"
"1348"	"1187"	"0.0"
"1349"	"1188"	"0.0"
"1350"	"1189"	"0.0"
"1351"	"1190"	"0.0"
"1352"	"1191"	"0.0"
"1353"	"1192"	"0.0"
"1354"	"1193"	"0.0"
"1355"	"1194"	"0.0"
"1356"	"1195"	"0.0"
"1357"	"1196"	"0.0"
"1358"	"1197"	"0.0"
"1359"	"1198"	"0.0"
"1360"	"1199"	"0.0"
"1361"	"1200"	"0.0"
"1362"	"1201"	"0.0"
"1363"	"1202"	"0.0"
"1364"	"1203"	"0.0"
"1365"	"1204"	"0.0"
"1366"	"1205"	"0.0"
"1367"	"1206"	"0.0"
"1368"	"1207"	"0.0"
"1369"	"1208"	"0.0"
"1370"	"1209"	"0.0"
"1371"	"1210"	"0.0"
"1372"	"1211"	"0.0"
"1373"	"1212"	"0.0"
"1374"	"1213"	"0.0"
"1375"	"1214"	"0.0"
"1376"	"1215"	"0.0"
"1377"	"1216"	"0.0"
"1378"	"1217"	"0.0"
"1379"	"1218"	"0.0"
"1380"	"1219"	"0.0"
"1381"	"1220"	"0.0"
"1382"	"1221"	"0.0"
"1383"	"1222"	"0.0"
"1384"	"1223"	"0.0"
"1385"	"1224"	"0.0"
"1386"	"1225"	"0.0"
"1387"	"1226"	"0.0"
"1388"	"1227"	"0.0"
"1389"	"1228"	"0.0"
"1390"	"1229"	"0.0"
"1391"	"1230"	"0.0"
"1392"	"1231"	"0.0"
"1393"	"1232"	"0.0"
"1394"	"1233"	"0.0"
"1395"	"1234"	"0.0"
"1396"	"1235"	"0.0"
"1397"	"1236"	"0.0"
"1398"	"1237"	"0.0"
"1399"	"1238"	"0.0"
"1400"	"1239"	"0.0"
"1401"	"1240"	"0.0"
"1402"	"1241"	"0.0"
"1403"	"1242"	"0.0"
"1404"	"1243"	"0.0"
"1405"	"1244"	"0.0"
"1406"	"1245"	"0.0"
"1407"	"1246"	"0.0"
"1408"	"1247"	"0.0"
"1409"	"1248"	"0.0"
"1410"	"1249"	"0.0"
"1411"	"1250"	"0.0"
"1412"	"1251"	"0.0"
"1413"	"1252"	"0.0"
"1414"	"1253"	"0.0"
"1415"	"1254"	"0.0"
"1416"	"1255"	"0.0"
"1417"	"1256"	"0.0"
"1418"	"1257"	"0.0"
"1419"	"1258"	"0.0"
"1420"	"1259"	"0.0"
"1421"	"1260"	"0.0"
"1422"	"1261"	"0.0"
"1423"	"1262"	"0.0"
"1424"	"1263"	"0.0"
"1425"	"1264"	"0.0"
"1426"	"1265"	"0.0"
"1427"	"1266"	"0.0"
"1428"	"1267"	"0.0"
"1429"	"1268"	"0.0"
"1430"	"1269"	"0.0"
"1431"	"1270"	"0.0"
"1432"	"1271"	"0.0"
"1433"	"1272"	"0.0"
"1434"	"1273"	"0.0"
"1435"	"1274"	"0.0"
"1436"	"1275"	"0.0"
"1437"	"1276"	"0.0"
"1438"	"1277"	"0.0"
"1439"	"1278"	"0.0"
"1440"	"1279"	"0.0"
"1441"	"1280"	"0.0"
"1442"	"1281"	"0.0"
"1443"	"1282"	"0.0"
"1444"	"1283"	"0.0"
"1445"	"1284"	"0.0"
"1446"	"1285"	"0.0"
"1447"	"1286"	"0.0"
"1448"	"1287"	"0.0"
"1449"	"1288"	"0.0"
"1450"	"1289"	"0.0"
"1451"	"1290"	"0.0"
"1452"	"1291"	"0.0"
"1453"	"1292"	"0.0"
"1454"	"1293"	"0.0"
"1455"	"1294"	"0.0"
"1456"	"1295"	"0.0"
"1457"	"1296"	"0.0"
"1458"	"1297"	"0.0"
"1459"	"1298"	"0.0"
"1460"	"1299"	"0.0"
"1461"	"1300"	"0.0"
"1462"	"1301"	"0.0"
"1463"	"1302"	"0.0"
"1464"	"1303"	"0.0"
"1465"	"1304"	"0.0"
"1466"	"1305"	"0.0"
"1467"	"1306"	"0.0"
"1468"	"1307"	"0.0"
"1469"	"1308"	"0.0"
"1470"	"1309"	"0.0"
"1471"	"1310"	"0.0"
"1472"	"1311"	"0.0"
"1473"	"1312"	"0.0"
"1474"	"1313"	"0.0"
"1475"	"1314"	"0.0"
"1476"	"1315"	"0.0"
"1477"	"1316"	"0.0"
"1478"	"1317"	"0.0"
"1479"	"1318"	"0.0"
"1480"	"1319"	"0.0"
"1481"	"1320"	"0.0"
"1482"	"1321"	"0.0"
"1483"	"1322"	"0.0"
"1484"	"1323"	"0.0"
"1485"	"1324"	"0.0"
"1486"	"1325"	"0.0"
"1487"	"1326"	"0.0"
"1488"	"1327"	"0.0"
"1489"	"1328"	"0.0"
"1490"	"1329"	"0.0"
"1491"	"1330"	"0.0"
"1492"	"1331"	"0.0"
"1493"	"1332"	"0.0"
"1494"	"1333"	"0.0"
"1495"	"1334"	"0.0"
"1496"	"1335"	"0.0"
"1497"	"1336"	"0.0"
"1498"	"1337"	"0.0"
"1499"	"1338"	"0.0"
"1500"	"1339"	"0.0"
"1501"	"1340"	"0.0"
"1502"	"1341"	"0.0"
"1503"	"1342"	"0.0"
"1504"	"1343"	"0.0"
"1505"	"1344"	"0.0"
"1506"	"1345"	"0.0"
"1507"	"1346"	"0.0"
"1508"	"1347"	"0.0"
"1509"	"1348"	"0.0"
"1510"	"1349"	"0.0"
"1511"	"1350"	"0.0"
"1512"	"1351"	"0.0"
"1513"	"1352"	"0.0"
"1514"	"1353"	"0.0"
"1515"	"1354"	"0.0"
"1516"	"1355"	"0.0"
"1517"	"1356"	"0.0"
"1518"	"1357"	"0.0"
"1519"	"1358"	"0.0"
"1520"	"1359"	"0.0"
"1521"	"1360"	"0.0"
"1522"	"1361"	"0.0"
"1523"	"1362"	"0.0"
"1524"	"1363"	"0.0"
"1525"	"1364"	"0.0"
"1526"	"1365"	"0.0"
"1527"	"1366"	"0.0"
"1528"	"1367"	"0.0"
"1529"	"1368"	"0.0"
"1530"	"1369"	"0.0"
"1531"	"1370"	"0.0"
"1532"	"1371"	"0.0"
"1533"	"1372"	"0.0"
"1534"	"1373"	"0.0"
"1535"	"1374"	"0.0"
"1536"	"1375"	"0.0"
"1537"	"1376"	"0.0"
"1538"	"1377"	"0.0"
"1539"	"1378"	"0.0"
"1540"	"1379"	"0.0"
"1541"	"1380"	"0.0"
"1542"	"1381"	"0.0"
"1543"	"1382"	"0.0"
"1544"	"1383"	"0.0"
"1545"	"1384"	"0.0"
"1546"	"1385"	"0.0"
"1547"	"1386"	"0.0"
"1548"	"1387"	"0.0"
"1549"	"1388"	"0.0"
"1550"	"1389"	"0.0"
"1551"	"1390"	"0.0"
"1552"	"1391"	"0.0"
"1553"	"1392"	"0.0"
"1554"	"1393"	"0.0"
"1555"	"1394"	"0.0"
"1556"	"1395"	"0.0"
"1557"	"1396"	"0.0"
"1558"	"1397"	"0.0"
"1559"	"1398"	"0.0"
"1560"	"1399"	"0.0"
"1561"	"1400"	"0.0"
"1562"	"1401"	"0.0"
"1563"	"1402"	"0.0"
"1564"	"1403"	"0.0"
"1565"	"1404"	"0.0"
"1566"	"1405"	"0.0"
"1567"	"1406"	"0.0"
"1568"	"1407"	"0.0"
"1569"	"1408"	"0.0"
"1570"	"1409"	"0.0"
"1571"	"1410"	"0.0"
"1572"	"1411"	"0.0"
"1573"	"1412"	"0.0"
"1574"	"1413"	"0.0"
"1575"	"1414"	"0.0"
"1576"	"1415"	"0.0"
"1577"	"1416"	"0.0"
"1578"	"1417"	"0.0"
"1579"	"1418"	"0.0"
"1580"	"1419"	"0.0"
"1581"	"1420"	"0.0"
"1582"	"1421"	"0.0"
"1583"	"1422"	"0.0"
"1584"	"1423"	"0.0"
"1585"	"1424"	"0.0"
"1586"	"1425"	"0.0"
"1587"	"1426"	"0.0"
"1588"	"1427"	"0.0"
"1589"	"1428"	"0.0"
"1590"	"1429"	"0.0"
"1591"	"1430"	"0.0"
"1592"	"1431"	"0.0"
"1593"	"1432"	"0.0"
"1594"	"1433"	"0.0"
"1595"	"1434"	"0.0"
"1596"	"1435"	"0.0"
"1597"	"1436"	"0.0"
"1598"	"1437"	"0.0"
"1599"	"1438"	"0.0"
"1600"	"1439"	"0.0"
"1601"	"1440"	"0.0"
"1602"	"1441"	"0.0"
"1603"	"1442"	"0.0"
"1604"	"1443"	"0.0"
"1605"	"1444"	"0.0"
"1606"	"1445"	"0.0"
"1607"	"1446"	"0.0"
"1608"	"1447"	"0.0"
"1609"	"1448"	"0.0"
"1610"	"1449"	"0.0"
"1611"	"1450"	"0.0"
"1612"	"1451"	"0.0"
"1613"	"1452"	"0.0"
"1614"	"1453"	"0.0"
"1615"	"1454"	"0.0"
"1616"	"1455"	"0.0"
"1617"	"1456"	"0.0"
"1618"	"1457"	"0.0"
"1619"	"1458"	"0.0"
"1620"	"1459"	"0.0"
"1621"	"1460"	"0.0"
"1622"	"1461"	"0.0"
"1623"	"1462"	"0.0"
"1624"	"1463"	"0.0"
"1625"	"1464"	"0.0"
"1626"	"1465"	"0.0"
"1627"	"1466"	"0.0"
"1628"	"1467"	"0.0"
"1629"	"1468"	"0.0"
"1630"	"1469"	"0.0"
"1631"	"1470"	"0.0"
"1632"	"1471"	"0.0"
"1633"	"1472"	"0.0"
"1634"	"1473"	"0.0"
"1635"	"1474"	"0.0"
"1636"	"1475"	"0.0"
"1637"	"1476"	"0.0"
"1638"	"1477"	"0.0"
"1639"	"1478"	"0.0"
"1640"	"1479"	"0.0"
"1641"	"1480"	"0.0"
"1642"	"1481"	"0.0"
"1643"	"1482"	"0.0"
"1644"	"1483"	"0.0"
"1645"	"1484"	"0.0"
"1646"	"1485"	"0.0"
"1647"	"1486"	"0.0"
"1648"	"1487"	"0.0"
"1649"	"1488"	"0.0"
"1650"	"1489"	"0.0"
"1651"	"1490"	"0.0"
"1652"	"1491"	"0.0"
"1653"	"1492"	"0.0"
"1654"	"1493"	"0.0"
"1655"	"1494"	"0.0"
"1656"	"1495"	"0.0"
"1657"	"1496"	"0.0"
"1658"	"1497"	"0.0"
"1659"	"1498"	"0.0"
"1660"	"1499"	"0.0"
"1661"	"1500"	"0.0"
"1662"	"1501"	"0.0"
"1663"	"1502"	"0.0"
"1664"	"1503"	"0.0"
"1665"	"1504"	"0.0"
"1666"	"1505"	"0.0"
"1667"	"1506"	"0.0"
"1668"	"1507"	"0.0"
"1669"	"1508"	"0.0"
"1670"	"1509"	"0.0"
"1671"	"1510"	"0.0"
"1672"	"1511"	"0.0"
"1673"	"1512"	"0.0"
"1674"	"1513"	"0.0"
"1675"	"1514"	"0.0"
"1676"	"1515"	"0.0"
"1677"	"1516"	"0.0"
"1678"	"1517"	"0.0"
"1679"	"1518"	"0.0"
"1680"	"1519"	"0.0"
"1681"	"1520"	"0.0"
"1682"	"1521"	"0.0"
"1683"	"1522"	"0.0"
"1684"	"1523"	"0.0"
"1685"	"1524"	"0.0"
"1686"	"1525"	"0.0"
"1687"	"1526"	"0.0"
"1688"	"1527"	"0.0"
"1689"	"1528"	"0.0"
"1690"	"1529"	"0.0"
"1691"	"1530"	"0.0"
"1692"	"1531"	"0.0"
"1693"	"1532"	"0.0"
"1694"	"1533"	"0.0"
"1695"	"1534"	"0.0"
"1696"	"1535"	"0.0"
"1697"	"1536"	"0.0"
"1698"	"1537"	"0.0"
"1699"	"1538"	"0.0"
"1700"	"1539"	"0.0"
"1701"	"1540"	"0.0"
"1702"	"1541"	"0.0"
"1703"	"1542"	"0.0"
"1704"	"1543"	"0.0"
"1705"	"1544"	"0.0"
"1706"	"1545"	"0.0"
"1707"	"1546"	"0.0"
"1708"	"1547"	"0.0"
"1709"	"1548"	"0.0"
"1710"	"1549"	"0.0"
"1711"	"1550"	"0.0"
"1712"	"1551"	"0.0"
"1713"	"1552"	"0.0"
"1714"	"1553"	"0.0"
"1715"	"1554"	"0.0"
"1716"	"1555"	"0.0"
"1717"	"1556"	"0.0"
"1718"	"1557"	"0.0"
"1719"	"1558"	"0.0"
"1720"	"1559"	"0.0"
"1721"	"1560"	"0.0"
"1722"	"1561"	"0.0"
"1723"	"1562"	"0.0"
"1724"	"1563"	"0.0"
"1725"	"1564"	"0.0"
"1726"	"1565"	"0.0"
"1727"	"1566"	"0.0"
"1728"	"1567"	"0.0"
"1729"	"1568"	"0.0"
"1730"	"1569"	"0.0"
"1731"	"1570"	"0.0"
"1732"	"1571"	"0.0"
"1733"	"1572"	"0.0"
"1734"	"1573"	"0.0"
"1735"	"1574"	"0.0"
"1736"	"1575"	"0.0"
"1737"	"1576"	"0.0"
"1738"	"1577"	"0.0"
"1739"	"1578"	"0.0"
"1740"	"1579"	"0.0"
"1741"	"1580"	"0.0"
"1742"	"1581"	"0.0"
"1743"	"1582"	"0.0"
