"diagsum_position"	"reference_align_site"	"nodeid=0"	"nodeid=195"	"nodeid=394"	"nodeid=591"	"nodeid=789"	"nodeid=994"
"187"	"55"	"-225.730011855125"	"-211.3993663473219"	"-232.4709040417451"	"-220.33740924179617"	"-234.81546467087782"	"-234.2903754865299"
"188"	"56"	"-227.28877804003957"	"-217.21637163243528"	"-228.30187163945735"	"-216.13280500287289"	"-239.43709021567423"	"-236.7593069027064"
"189"	"57"	"-226.2272993528863"	"-214.08631255227507"	"-230.93852344644338"	"-220.2477647709769"	"-239.26427559751585"	"-236.20055368873088"
"190"	"58"	"-219.64882709372614"	"-214.2415465891208"	"-228.31020713500465"	"-216.98236851878568"	"-237.80968193538752"	"-234.85216819800186"
"191"	"59"	"-225.01105823628563"	"-212.38053237953753"	"-230.2554567331425"	"-217.51346681521287"	"-235.86846012623167"	"-231.12767820226233"
"192"	"60"	"-224.74057707781483"	"-208.2019687837395"	"-226.26079609438528"	"-213.35934261160824"	"-235.32952647202652"	"-230.61592397169818"
"193"	"61"	"-224.90144432989246"	"-213.91802113719146"	"-228.7873141174226"	"-215.41863132131027"	"-238.80552093022715"	"-235.62363864734323"
"194"	"62"	"-219.92211769114985"	"-211.34404482606217"	"-224.29624651966557"	"-213.42404532720144"	"-235.90069478065254"	"-236.7138350711142"
"195"	"63"	"-220.71171155375788"	"-214.62860671082976"	"-226.74334250833886"	"-219.9066239630928"	"-239.21605144395386"	"-234.88785812973913"
"196"	"64"	"-220.76406086989263"	"-211.17047471782232"	"-230.3484196159012"	"-218.06349297159295"	"-238.37283506892587"	"-235.55209403261495"
"197"	"65"	"-220.41061159041516"	"-211.08693057629904"	"-226.24567078131204"	"-211.17486653214823"	"-236.7463566292754"	"-227.5788613954935"
"198"	"66"	"-223.70072007458612"	"-201.70382297240707"	"-226.4751401011736"	"-211.44703528287326"	"-237.14157749987382"	"-231.0486026417555"
"199"	"67"	"-225.41990549399577"	"-213.4691393475177"	"-226.6869712963409"	"-212.45520472982687"	"-238.11251059000992"	"-236.80705445337023"
"200"	"68"	"-221.06914462593608"	"-209.40096371123485"	"-231.146272867897"	"-216.66231096428993"	"-235.64673790746482"	"-235.98139353117915"
"201"	"69"	"-224.98158944617768"	"-212.10307245210424"	"-222.4372330062586"	"-209.95654343253065"	"-239.92920984707428"	"-236.88542189616018"
"202"	"70"	"-222.9715419072387"	"-208.1940359101652"	"-230.40720780498356"	"-209.92918546043234"	"-238.97324695589367"	"-236.46786019520422"
"203"	"71"	"-221.0016054808068"	"-207.74791285592752"	"-223.98772741227782"	"-213.2025377230042"	"-235.46130896645468"	"-237.5156127941501"
"204"	"72"	"-223.1704920420775"	"-214.22336197035239"	"-232.6795198228646"	"-218.31217802764644"	"-232.7581849370063"	"-234.1237629137225"
"205"	"73"	"-226.28671719002355"	"-213.24908460196022"	"-227.46273856281388"	"-215.27001675574115"	"-240.0"	"-236.51407668539193"
"206"	"74"	"-224.2539557539614"	"-212.23131186834462"	"-228.74237218990754"	"-215.7473023687632"	"-236.39979977655722"	"-232.32992372404786"
"207"	"75"	"-224.42098756335156"	"-213.88673835735372"	"-231.96908163768202"	"-215.90553742934003"	"-237.34997931122777"	"-231.26302396198403"
"208"	"76"	"-224.9124048449807"	"-215.35619967852327"	"-223.08867958967932"	"-218.86346295221543"	"-238.6611343354492"	"-230.48058983287078"
"209"	"77"	"-225.74659451113178"	"-214.701196421532"	"-229.20287891919068"	"-216.11106906646384"	"-240.0"	"-234.2822996258586"
"210"	"78"	"-220.73455650621648"	"-213.82403737108254"	"-225.0529858054811"	"-216.65657158770034"	"-237.82532814594802"	"-235.97207317353428"
"211"	"79"	"-221.13755812072836"	"-208.07758485519517"	"-227.5454347714865"	"-212.77565871153453"	"-235.29499196295794"	"-236.35773158066212"
"212"	"80"	"-223.20823797201174"	"-213.94145464856783"	"-230.83103874045517"	"-215.47362305455357"	"-240.0"	"-236.66126991213167"
"213"	"81"	"-226.28610640441784"	"-213.46945277975965"	"-231.09576521836323"	"-218.98105269825544"	"-240.0"	"-233.58061112663464"
"214"	"82"	"-225.74259335853844"	"-206.18252310805673"	"-230.38108503073826"	"-208.77829039244608"	"-234.63031175701548"	"-235.49409501328753"
"215"	"83"	"-224.84089257420771"	"-210.94470804355922"	"-232.76667021426334"	"-211.9511240030245"	"-234.5315813085541"	"-234.06383863852153"
"216"	"84"	"-222.3045038246211"	"-207.07437106377398"	"-226.7454082040072"	"-209.8747343373051"	"-238.63767392189064"	"-231.96334285738163"
"217"	"85"	"-223.05427210364198"	"-206.32632897010637"	"-228.24531399547726"	"-214.53415601130536"	"-237.44724816470048"	"-233.04822446179975"
"218"	"86"	"-224.15134798376255"	"-207.72112193894588"	"-230.51587321118146"	"-216.2028232184026"	"-239.08062671069933"	"-234.76162707154373"
"219"	"87"	"-223.01325788141392"	"-206.1641412972089"	"-225.2557518895302"	"-213.0963781121808"	"-237.91223526019297"	"-236.29020513488385"
"220"	"88"	"-225.69049113961998"	"-214.58801220940535"	"-232.22691465164405"	"-216.488853620213"	"-238.60657731892292"	"-236.13163132970357"
"221"	"89"	"-225.1166983849258"	"-214.15507110740464"	"-226.9099749919265"	"-212.94922900302848"	"-237.5823194074315"	"-233.5224250388532"
"222"	"90"	"-225.58709746426098"	"-209.78593654747283"	"-225.80654827152273"	"-213.03034909670163"	"-229.57652058666025"	"-232.76966741117076"
"223"	"91"	"-221.6451945329934"	"-204.57365874521082"	"-224.96408507181243"	"-203.92497603943312"	"-236.03998751371296"	"-231.59738730297335"
"224"	"92"	"-225.22525702199886"	"-211.3165571451031"	"-226.0605026486008"	"-211.1413707967419"	"-239.44564236042726"	"-232.4433384787406"
"225"	"93"	"-221.67978345738004"	"-210.79684609097916"	"-232.32015839147613"	"-214.03574358602498"	"-237.80555208076998"	"-233.9032737798614"
"226"	"94"	"-222.67688810646928"	"-217.15849395678785"	"-225.3626554449603"	"-221.82697497762425"	"-237.55929026467584"	"-232.8605702196692"
"227"	"95"	"-216.9933620514491"	"-215.07801790443727"	"-232.26593653742694"	"-222.78083331872298"	"-240.0"	"-234.58313003419556"
"228"	"96"	"-219.231377645414"	"-209.86214868380438"	"-220.51339272569143"	"-214.12601039301902"	"-239.1751527501092"	"-237.77054628367821"
"229"	"97"	"-223.9101373282759"	"-216.5693461039703"	"-227.9262738782349"	"-217.7850627302332"	"-237.73202967542008"	"-236.67644354744118"
"230"	"98"	"-220.6813176021138"	"-216.66878181181232"	"-228.52584360063827"	"-216.01908632662995"	"-234.93226709270235"	"-229.52139780852727"
"231"	"99"	"-218.58143581487133"	"-217.620903976188"	"-226.28656639810782"	"-214.00762707918005"	"-237.291999895232"	"-230.45540961018506"
"232"	"100"	"-222.47135054161893"	"-208.0930759004522"	"-218.6446483300819"	"-215.61045068652498"	"-236.3814045327871"	"-236.2987794064765"
"233"	"101"	"-220.7879224547733"	"-215.91496239315452"	"-225.55395109505332"	"-220.15747945022062"	"-238.9273769534075"	"-236.44538009655463"
"234"	"102"	"-221.9374586340032"	"-219.08664378600955"	"-229.879106163122"	"-220.50406465585152"	"-240.0"	"-235.3461439074687"
"235"	"103"	"-224.89845970749505"	"-209.4772852577773"	"-226.1448435273454"	"-217.63758280681853"	"-238.57045510003198"	"-232.94777604079377"
"236"	"104"	"-223.96909489994397"	"-220.62772271156607"	"-231.07477855804865"	"-219.94750507344577"	"-238.91585724278508"	"-233.1364472758183"
"237"	"105"	"-223.61726014722294"	"-213.438301617199"	"-228.78276977618094"	"-220.03266892181628"	"-237.71255312187023"	"-235.00066349355063"
"238"	"106"	"-224.6219415772025"	"-215.18951559440734"	"-230.4930549310468"	"-222.0090564540815"	"-237.88283925622608"	"-229.40539909370614"
"239"	"107"	"-224.0247811797371"	"-218.64550879719562"	"-228.1311255929384"	"-215.60961364241186"	"-236.25653700849605"	"-233.5394186836301"
"240"	"108"	"-224.80866896703353"	"-218.2283435395354"	"-227.45699526594095"	"-223.15086325412835"	"-234.50556319386817"	"-230.43759826750428"
"241"	"109"	"-222.79132696295966"	"-217.08270773871368"	"-222.75483103707197"	"-220.58697225690088"	"-238.56927266902025"	"-230.9992590678009"
"242"	"110"	"-224.31902634764927"	"-219.32046784293453"	"-229.64253494381882"	"-222.2360624603333"	"-236.16084029413383"	"-232.25992088027584"
"243"	"111"	"-227.82226425028475"	"-215.39400791138044"	"-233.34355313673638"	"-217.8282945379549"	"-240.0"	"-234.95651148008213"
"244"	"112"	"-229.56183542446632"	"-220.55053601563716"	"-235.24143816607545"	"-219.19761568489164"	"-234.34322832925903"	"-232.3264076145231"
"245"	"113"	"-228.25294948365536"	"-218.39959650958141"	"-235.77865083401662"	"-227.75158658663238"	"-238.9841933936017"	"-230.9455579869377"
"246"	"114"	"-229.6868241496942"	"-223.76377298496374"	"-227.898255295917"	"-222.55129294127184"	"-238.94361798430918"	"-230.68428083553422"
"247"	"115"	"-229.35682450769136"	"-223.00318101544"	"-233.2366439848055"	"-224.7203223476272"	"-239.12878037379485"	"-232.5146296584735"
"248"	"116"	"-227.7938075375337"	"-217.62646246493145"	"-231.27352410691256"	"-225.17958845645342"	"-237.30307975843064"	"-234.8577967892374"
"249"	"117"	"-228.19622475022504"	"-221.5874671547425"	"-233.39548143581135"	"-223.30958827524026"	"-235.69998287947502"	"-235.7262797186745"
"250"	"118"	"-226.83325427803854"	"-222.54292473101637"	"-233.5438282993414"	"-230.46906568037974"	"-239.11160235600912"	"-233.29847865986025"
"251"	"119"	"-228.92911016746532"	"-220.53371744948743"	"-233.01057616378185"	"-229.9233972348339"	"-240.0"	"-230.32157093785318"
"252"	"120"	"-227.6467238590958"	"-226.1950794390578"	"-234.5961336039516"	"-228.7218472178872"	"-240.0"	"-233.13188673398525"
"253"	"121"	"-228.125015349387"	"-221.23442964374948"	"-232.6839342567735"	"-224.0405265775167"	"-237.2381363663725"	"-236.87723402041402"
"254"	"122"	"-230.15436759338198"	"-224.10871809221533"	"-235.91647412754773"	"-224.2674857580468"	"-236.57355831045672"	"-236.57907491473924"
"255"	"123"	"-231.1472781513022"	"-224.00884996074083"	"-238.13222263525253"	"-220.9391605956831"	"-238.61547032220477"	"-230.8096193148443"
"256"	"124"	"-231.28618346996382"	"-219.97457452245504"	"-235.60015893857724"	"-228.78675445685124"	"-239.06161176433818"	"-226.96972592083299"
"257"	"125"	"-230.2826540982676"	"-225.5571426272395"	"-234.51607957672408"	"-228.46376622447804"	"-240.0"	"-238.5980263656285"
"258"	"126"	"-231.2082619966699"	"-221.8442044990205"	"-236.93265240341145"	"-226.86750901674893"	"-239.19153627807356"	"-239.80047529625725"
"259"	"127"	"-230.91851934119842"	"-229.31968229422617"	"-232.76848854135696"	"-226.89144963256877"	"-239.9963818608161"	"-240.0"
"260"	"128"	"-228.39646175473928"	"-230.4461056939039"	"-239.4642429900255"	"-231.9614999282279"	"-239.86931241734615"	"-239.93673123678056"
"261"	"129"	"-233.6855967524212"	"-229.22598578897177"	"-237.24426063500505"	"-233.7643591696007"	"-240.0"	"-236.00460751352898"
"262"	"130"	"-236.59902213228028"	"-226.85769904722613"	"-234.64897095273645"	"-228.19531403786044"	"-236.32325766411734"	"-236.32581701186953"
"263"	"131"	"-234.71886124492258"	"-228.452148473416"	"-236.0797650025135"	"-227.13408386083722"	"-235.12477274096162"	"-237.0668443075749"
"264"	"132"	"-238.35031264586866"	"-228.3803158643421"	"-235.42699761018503"	"-228.60932265293664"	"-237.2685982127145"	"-238.4511748255133"
"265"	"133"	"-237.40683093521238"	"-230.9136128641049"	"-237.15014431806455"	"-237.7077660847994"	"-239.82253477961052"	"-240.0"
"266"	"134"	"-236.99706656739787"	"-226.0852075015851"	"-233.35640548242287"	"-232.79842392155896"	"-240.0"	"-237.77555274486247"
"267"	"135"	"-239.6327671041435"	"-224.87850715697905"	"-234.52143391841483"	"-234.09175824092694"	"-240.0"	"-240.0"
"268"	"136"	"-238.425733257193"	"-233.7403909133007"	"-239.0896462366509"	"-234.24500345267697"	"-237.48054016370062"	"-240.0"
"269"	"137"	"-236.9531522604045"	"-228.4299085598404"	"-234.74587574545134"	"-231.12962381801208"	"-239.2020354635436"	"-239.41023176224147"
"270"	"138"	"-238.16476760036215"	"-231.65329238522585"	"-235.71107229995545"	"-231.44971445602394"	"-235.86690446201214"	"-237.88497534291426"
"271"	"139"	"-234.43511017596776"	"-230.44244873192082"	"-237.88902769476826"	"-231.21906678940528"	"-238.45394656626306"	"-238.40297990379133"
"272"	"140"	"-238.4322062804835"	"-230.54451152439896"	"-235.2692106740402"	"-227.638254070989"	"-240.0"	"-240.0"
"273"	"141"	"-236.8683977663296"	"-234.19805906310654"	"-236.21700627540983"	"-226.88103306923836"	"-240.0"	"-240.0"
"274"	"142"	"-237.63395141947225"	"-231.27739495022996"	"-237.10348994596868"	"-236.73461163116437"	"-238.2242518719649"	"-238.24513324377818"
"275"	"143"	"-238.3762805564496"	"-233.02377869749785"	"-235.88676528231332"	"-237.1659685512731"	"-238.68819021388998"	"-240.0"
"276"	"144"	"-237.45752376673926"	"-234.13057503959433"	"-238.1241550290629"	"-234.95416885803323"	"-236.6858426068656"	"-239.75731941879076"
"277"	"145"	"-237.03606333698528"	"-231.4836899441854"	"-236.59703427732882"	"-236.33428995127647"	"-239.70005516727875"	"-238.24895538265324"
"278"	"146"	"-238.71599522826523"	"-229.65473010027839"	"-234.50577101151987"	"-232.4270883238245"	"-238.5152616767343"	"-238.54059894091904"
"279"	"147"	"-237.14290053998482"	"-229.52726931376148"	"-239.08585588215286"	"-236.23259273241155"	"-238.3436981531295"	"-238.29065279235905"
"280"	"148"	"-238.5522665873122"	"-232.29703661724125"	"-236.61746580177348"	"-235.4583886526337"	"-239.83963327567812"	"-237.8898926230878"
"281"	"149"	"-235.77660883304512"	"-235.26923812026553"	"-237.7296065067461"	"-239.9010966250666"	"-240.0"	"-238.69495884846606"
"282"	"150"	"-235.89317453412977"	"-226.86961203010384"	"-236.8752644288656"	"-237.11226854489055"	"-240.0"	"-240.0"
"283"	"151"	"-236.32229229891698"	"-232.66278421397854"	"-238.6853720306924"	"-233.8733357964461"	"-240.0"	"-240.0"
"284"	"152"	"-238.2289082418244"	"-236.32473446050255"	"-239.02322353952735"	"-237.2631267184336"	"-240.0"	"-240.0"
"285"	"153"	"-238.8052471252003"	"-235.89702763471848"	"-236.44312660348723"	"-239.21608489166522"	"-240.0"	"-238.8020074523878"
"286"	"154"	"-237.5024057770744"	"-235.32241167584056"	"-237.14773663907408"	"-237.25514350286352"	"-237.1274386397311"	"-237.1374283616462"
"287"	"155"	"-238.2484754493241"	"-233.1436528567094"	"-238.11855498627278"	"-234.15801857519824"	"-239.4392275216256"	"-236.06275390514892"
"288"	"156"	"-238.278877560828"	"-228.81942164874397"	"-236.91968351058406"	"-233.28276840378396"	"-240.0"	"-240.0"
"289"	"157"	"-236.14924861039074"	"-226.82859446109612"	"-237.047973882694"	"-231.22214389708333"	"-236.1783605248084"	"-240.0"
"290"	"158"	"-237.28847863395913"	"-229.3948591912328"	"-237.6222061489296"	"-237.63716794271306"	"-237.40573657904912"	"-235.31826349915556"
"291"	"159"	"-239.2424688961185"	"-231.7239912930873"	"-236.06164507259507"	"-235.5526965443961"	"-239.05569404268917"	"-239.06540543961546"
"292"	"160"	"-238.74149215716528"	"-235.49444328549924"	"-239.55862469255095"	"-238.36438007204566"	"-237.52367525147037"	"-240.0"
"293"	"161"	"-238.70740268981785"	"-235.50858792234752"	"-237.46956149944788"	"-239.72988788049446"	"-240.0"	"-239.18230794662293"
"294"	"162"	"-238.6824359911996"	"-232.9009806310724"	"-236.61984944647392"	"-235.19794746152496"	"-238.43726695557405"	"-238.460307771909"
"295"	"163"	"-236.67772731630086"	"-230.96940172793663"	"-238.75092604244213"	"-237.36079648141703"	"-237.84962006065803"	"-237.79480052830598"
"296"	"164"	"-237.26227600459902"	"-232.38483868581517"	"-235.25777017008187"	"-233.93322563671373"	"-240.0"	"-240.0"
"297"	"165"	"-237.71013332057635"	"-231.39374352174968"	"-234.77030488963953"	"-234.7182442276615"	"-240.0"	"-240.0"
"298"	"166"	"-235.9834200770371"	"-233.78806969972968"	"-237.27844939390474"	"-238.1261498360687"	"-240.0"	"-238.89884472692424"
"299"	"167"	"-236.41554982431188"	"-226.39618091183178"	"-239.56574109035773"	"-236.52318116429328"	"-238.22417803739643"	"-240.0"
"300"	"168"	"-239.3781378849858"	"-235.34165987917146"	"-236.35025975404528"	"-235.07077087833292"	"-238.0"	"-240.0"
"301"	"169"	"-238.31764217342135"	"-234.22785115044138"	"-237.43974940889524"	"-232.9916272270056"	"-240.0"	"-238.25653888693756"
"302"	"170"	"-238.52012483897568"	"-230.2429847922835"	"-236.8551028534959"	"-230.20326002141147"	"-236.41883805703247"	"-236.4374503598417"
"303"	"171"	"-238.0217986756722"	"-227.592018747222"	"-233.14637024552155"	"-235.42453358839018"	"-235.13756504658434"	"-235.18800071282115"
"304"	"172"	"-237.69588477639695"	"-229.10428678318493"	"-235.14488703287904"	"-238.58653614160184"	"-238.0"	"-237.23686943839664"
"305"	"173"	"-238.1532198048535"	"-231.54963416332646"	"-236.61816717734845"	"-234.95782620185105"	"-239.69951459026902"	"-240.0"
"306"	"174"	"-238.30887056423904"	"-229.51774004305588"	"-236.92429609321877"	"-234.5698645948673"	"-237.66916250972986"	"-239.783007717082"
"307"	"175"	"-237.6004081136184"	"-233.22613142510494"	"-239.11316238952858"	"-234.71558666948755"	"-239.97480986636825"	"-240.0"
"308"	"176"	"-237.09372422100384"	"-233.90015365666284"	"-236.11812520139324"	"-236.61520181932565"	"-239.6342315535161"	"-239.2158236920633"
"309"	"177"	"-238.02537779345806"	"-232.68800335633284"	"-231.53023602227816"	"-237.4979658119502"	"-240.0"	"-238.54269757400206"
"310"	"178"	"-236.57356300059553"	"-234.424296608146"	"-235.48267242313216"	"-234.46009656845314"	"-236.29164893673877"	"-236.2960953630394"
"311"	"179"	"-235.81950725790722"	"-229.98387799955827"	"-238.22357553574528"	"-236.7883495515642"	"-236.9632632183123"	"-236.90183420077932"
"312"	"180"	"-238.24132510506246"	"-229.91077825211727"	"-234.97127880333375"	"-232.8218167093778"	"-238.79611504601485"	"-235.79730303721433"
"313"	"181"	"-236.2805507083063"	"-233.74451928852994"	"-237.39290371743544"	"-235.23152705144676"	"-240.0"	"-240.0"
"314"	"182"	"-236.7830353008847"	"-233.2877612322322"	"-236.5758196271405"	"-234.3951712883411"	"-240.0"	"-237.96317008484806"
"315"	"183"	"-236.49950140192672"	"-232.9885180123229"	"-239.32425439268098"	"-236.26960197703306"	"-240.0"	"-240.0"
"316"	"184"	"-237.39559194296507"	"-233.26213803308508"	"-237.59759739014436"	"-236.17403245967978"	"-240.0"	"-240.0"
"317"	"185"	"-238.58405962060584"	"-236.2608813820722"	"-237.27487516435357"	"-237.8131044516312"	"-240.0"	"-239.20269809635175"
"318"	"186"	"-238.32048044845584"	"-229.01559362096697"	"-236.19675035117717"	"-229.90657097076368"	"-238.17216730103738"	"-238.19181425876207"
"319"	"187"	"-236.39727594371467"	"-230.60586295066872"	"-235.69892378825028"	"-234.92944353538667"	"-236.74873090318732"	"-236.68842686425006"
"320"	"188"	"-236.9229345293622"	"-233.76047850993325"	"-236.8985140996638"	"-231.4397298139137"	"-237.33943607068318"	"-240.0"
"321"	"189"	"-237.8735952191019"	"-235.18941632752166"	"-237.03791820253184"	"-237.92824112705438"	"-239.81877230086025"	"-240.0"
"322"	"190"	"-238.04758771617247"	"-232.90963513687876"	"-235.8338714847638"	"-238.905058569136"	"-240.0"	"-240.0"
"323"	"191"	"-237.13359127651546"	"-232.0084125053023"	"-239.47257402979216"	"-235.95425424462354"	"-240.0"	"-240.0"
"324"	"192"	"-237.6225970367033"	"-230.98058447304072"	"-237.3859181211031"	"-239.62054716506185"	"-238.0"	"-240.0"
"325"	"193"	"-238.69336471622958"	"-233.54907717070984"	"-235.01596404076986"	"-237.5257983707018"	"-240.0"	"-238.75609309527403"
"326"	"194"	"-238.93773124905528"	"-233.69002031802972"	"-235.36762148734616"	"-237.6253338627272"	"-238.7872480154844"	"-238.81565665334261"
"327"	"195"	"-238.5062138986438"	"-232.64713067135506"	"-235.33783656524525"	"-238.70675707809713"	"-239.48739426487327"	"-239.44517043380483"
"328"	"196"	"-237.6861386520062"	"-231.54037537737213"	"-236.6169112380204"	"-234.74717441699062"	"-237.22988208892494"	"-239.17491094787823"
"329"	"197"	"-236.45919815835703"	"-231.00918257516383"	"-236.546144607367"	"-232.8187672232758"	"-236.55935524088534"	"-240.0"
"330"	"198"	"-236.6428466991473"	"-228.64921122059943"	"-234.88953452753154"	"-235.59801610586143"	"-240.0"	"-240.0"
"331"	"199"	"-238.248389097745"	"-228.90674777345646"	"-237.3575084173674"	"-234.9611983642883"	"-240.0"	"-239.7300823438504"
"332"	"200"	"-238.2415428461297"	"-229.80885263889098"	"-238.06975125711426"	"-234.9868348176787"	"-240.0"	"-238.02247963401902"
"333"	"201"	"-238.59012455134794"	"-233.92085640552847"	"-237.76127261390343"	"-234.09407185811114"	"-238.34274913900734"	"-238.4228963952633"
"334"	"202"	"-238.1849100065518"	"-232.48735708349227"	"-235.47234805035202"	"-236.43462714384918"	"-237.85419013975928"	"-238.56370554716614"
"335"	"203"	"-237.91117738337277"	"-228.49041924613553"	"-235.1090856601997"	"-233.15822617043904"	"-236.89020205138195"	"-236.9346628158656"
"336"	"204"	"-235.6638431766607"	"-224.5388206266223"	"-233.55522054126763"	"-232.67859484009196"	"-236.9034678087616"	"-235.833697368628"
"337"	"205"	"-238.06851977847464"	"-229.49769081801793"	"-237.205449159768"	"-237.5236304060544"	"-240.0"	"-240.0"
"338"	"206"	"-235.0236202203286"	"-230.79768322022915"	"-234.6879795852394"	"-238.22210116622554"	"-240.0"	"-240.0"
"339"	"207"	"-237.2820393168442"	"-228.08812374612748"	"-239.49597091916843"	"-232.42067849652335"	"-240.0"	"-237.51379696493927"
"340"	"208"	"-238.93739335001985"	"-236.74247797632032"	"-237.14324518306702"	"-236.4703920537006"	"-240.0"	"-238.75950744059034"
"341"	"209"	"-237.68106580383585"	"-237.68340397012471"	"-236.9921578679387"	"-238.01259463847487"	"-237.3790913199084"	"-237.4446714868585"
"342"	"210"	"-232.00185903140587"	"-226.9740085851394"	"-235.96771296297064"	"-226.02607126014402"	"-235.9065822530742"	"-235.90173237712654"
"343"	"211"	"-237.70119833910525"	"-228.04707944910965"	"-231.52374512801055"	"-233.98222814183663"	"-237.32913948490597"	"-237.2830475551654"
"344"	"212"	"-236.87284127378007"	"-228.72146527883584"	"-235.53262198016813"	"-232.7046608071954"	"-239.25246825635804"	"-239.20487559573286"
"345"	"213"	"-237.7037144790628"	"-232.51590460680532"	"-236.99495997495154"	"-236.72556392827403"	"-240.0"	"-238.95325462236366"
"346"	"214"	"-238.76629836149502"	"-234.84858618834195"	"-235.98911478316347"	"-238.63523062603176"	"-240.0"	"-240.0"
"347"	"215"	"-237.46781818851076"	"-231.66769442028942"	"-239.3084798407305"	"-238.91055030528844"	"-240.0"	"-240.0"
"348"	"216"	"-235.61824012989365"	"-229.6551579335209"	"-236.91654409901358"	"-236.62300140764705"	"-237.15628638185433"	"-239.64962588926164"
"349"	"217"	"-235.1514364066918"	"-232.98109872087434"	"-237.3898748660866"	"-239.95851783859888"	"-239.42871439438875"	"-235.61717278112695"
"350"	"218"	"-238.70969020118173"	"-231.81460758131706"	"-236.41165163785524"	"-233.74641648591572"	"-238.53195769564374"	"-238.5556415589944"
"351"	"219"	"-238.0190706018417"	"-232.0391777633931"	"-238.8006070443972"	"-233.0046656591752"	"-237.14740978472005"	"-237.19858429840897"
"352"	"220"	"-237.0063684388711"	"-233.32464196623323"	"-236.90056498984188"	"-234.25979441246074"	"-240.0"	"-237.94722036984248"
"353"	"221"	"-238.26896678515635"	"-232.2066478959448"	"-237.54427487067093"	"-236.07149599558073"	"-240.0"	"-236.43520885824967"
"354"	"222"	"-236.18406210096788"	"-233.01525165203824"	"-237.0577722018042"	"-238.782748845319"	"-240.0"	"-238.65543363025006"
"355"	"223"	"-237.0851943305836"	"-231.0617251383361"	"-239.21742574415973"	"-237.34015192416066"	"-237.43170485368057"	"-239.99480069915836"
"356"	"224"	"-234.1151375009047"	"-228.70807723714995"	"-239.22775627672107"	"-228.61606816614278"	"-240.0"	"-238.31701119886466"
"357"	"225"	"-237.2899041898461"	"-232.52523793301003"	"-236.37725403807443"	"-236.252738719918"	"-237.3372423194691"	"-237.4102197973636"
"358"	"226"	"-237.19073626213466"	"-235.2680653265615"	"-235.98328669994737"	"-237.27284252400344"	"-237.53797477353731"	"-237.5508992626152"
"359"	"227"	"-236.5908365921655"	"-229.11991252246037"	"-234.99690959044563"	"-235.1140019254424"	"-238.35305920154855"	"-238.31801408816978"
"360"	"228"	"-236.78809214162098"	"-229.16348860049533"	"-235.39748407106404"	"-237.06146826519432"	"-239.87603007520704"	"-239.81966804252966"
"361"	"229"	"-238.18285485051325"	"-235.65472268119478"	"-237.12963691844945"	"-231.82549528610457"	"-236.19304338979515"	"-239.7432618341005"
"362"	"230"	"-237.6561547231889"	"-234.35910839209038"	"-234.17400554145934"	"-236.12561169945073"	"-238.19506134199628"	"-240.0"
"363"	"231"	"-234.3463536431688"	"-229.61547251518232"	"-235.81578864678303"	"-238.07056385104772"	"-240.0"	"-240.0"
"364"	"232"	"-236.19300635251264"	"-225.42134929615736"	"-236.61008058239332"	"-231.41070500782658"	"-238.0"	"-238.0"
"365"	"233"	"-238.97643161739478"	"-231.85470581114245"	"-234.84053408604427"	"-240.0"	"-240.0"	"-239.0254470750774"
"366"	"234"	"-235.66804742647219"	"-230.93215800875123"	"-232.60643121401205"	"-237.37130751361502"	"-239.3847179644368"	"-239.41399862567877"
"367"	"235"	"-237.833916395147"	"-226.7478105067626"	"-230.8824704812809"	"-232.90807392976924"	"-237.49256004100485"	"-237.44928455821548"
"368"	"236"	"-235.24805623496323"	"-225.86252501960695"	"-232.51421104127786"	"-235.15480677646792"	"-240.0"	"-237.78328625085823"
"369"	"237"	"-236.55101541672198"	"-225.6693790519134"	"-235.9014003830164"	"-232.59511168594125"	"-240.0"	"-236.02221200938084"
"370"	"238"	"-230.91618361949853"	"-232.37552196240082"	"-236.54492281562597"	"-229.139311625919"	"-240.0"	"-240.0"
"371"	"239"	"-234.7031761505402"	"-230.486333491445"	"-239.59524295501367"	"-238.07806972452278"	"-238.7767388796383"	"-238.83928248803844"
"372"	"240"	"-235.8256838409081"	"-230.8847817734594"	"-235.8962641406288"	"-238.60191194379647"	"-240.0"	"-236.7954728055177"
"373"	"241"	"-235.22009419256133"	"-233.4860006275965"	"-238.14652196318855"	"-238.04432104767633"	"-236.183286569619"	"-236.24523869238834"
"374"	"242"	"-236.42223941465417"	"-229.88043010039587"	"-240.0"	"-232.74491003292343"	"-236.02063313868348"	"-233.03397031838028"
"375"	"243"	"-238.43062472940193"	"-235.0734111397529"	"-236.4508574220753"	"-233.59714153623767"	"-238.5565696941201"	"-238.52036749512408"
"376"	"244"	"-235.73664205834197"	"-232.05640931413564"	"-234.85387792349889"	"-234.1358130224209"	"-238.3280294436604"	"-238.2711168280199"
"377"	"245"	"-230.35795114131855"	"-227.2585459130538"	"-237.0157744929545"	"-232.18574027612755"	"-238.0"	"-238.77771445328364"
"378"	"246"	"-238.30552170264724"	"-231.19309131929847"	"-236.82150763437897"	"-234.15876403908456"	"-236.39314620137662"	"-238.90524593587423"
"379"	"247"	"-236.13363394286824"	"-233.70298016968658"	"-232.44199310070258"	"-237.58330158759938"	"-238.2212118173696"	"-238.22138617042117"
"380"	"248"	"-232.3923909878846"	"-227.7469346001008"	"-238.0"	"-233.39193029570498"	"-234.82120729264574"	"-237.25889839357853"
