"diasum_pos"	"reference_align_site"	"ratio_node"
"986"	"854"	"0.0"
"987"	"855"	"0.0"
"988"	"856"	"0.0"
"989"	"857"	"0.0"
"990"	"858"	"0.0"
"991"	"859"	"0.0"
"992"	"860"	"0.0"
"993"	"861"	"0.0"
"994"	"862"	"0.0"
"995"	"863"	"0.0"
"996"	"864"	"0.0"
"997"	"865"	"0.0"
"998"	"866"	"0.0"
"999"	"867"	"0.0"
"1000"	"868"	"0.0"
"1001"	"869"	"0.0"
"1002"	"870"	"0.0"
"1003"	"871"	"0.0"
"1004"	"872"	"0.0"
"1005"	"873"	"0.0"
"1006"	"874"	"0.0"
"1007"	"875"	"0.0"
"1008"	"876"	"0.0"
"1009"	"877"	"0.0"
"1010"	"878"	"0.0"
"1011"	"879"	"0.0"
"1012"	"880"	"0.0"
"1013"	"881"	"0.0"
"1014"	"882"	"0.0"
"1015"	"883"	"0.0"
"1016"	"884"	"0.0"
"1017"	"885"	"0.0"
"1018"	"886"	"0.0"
"1019"	"887"	"0.0"
"1020"	"888"	"0.0"
"1021"	"889"	"0.0"
"1022"	"890"	"0.0"
"1023"	"891"	"0.0"
"1024"	"892"	"0.0"
"1025"	"893"	"0.0"
"1026"	"894"	"0.0"
"1027"	"895"	"0.0"
"1028"	"896"	"0.0"
"1029"	"897"	"0.0"
"1030"	"898"	"0.0"
"1031"	"899"	"0.0"
"1032"	"900"	"0.0"
"1033"	"901"	"0.0"
"1034"	"902"	"0.0"
"1035"	"903"	"0.0"
"1036"	"904"	"0.0"
"1037"	"905"	"0.0"
"1038"	"906"	"0.0"
"1039"	"907"	"0.0"
"1040"	"908"	"0.0"
"1041"	"909"	"0.0"
"1042"	"910"	"0.0"
"1043"	"911"	"0.0"
"1044"	"912"	"0.0"
"1045"	"913"	"0.0"
"1046"	"914"	"0.0"
"1047"	"915"	"0.0"
"1048"	"916"	"0.0"
"1049"	"917"	"0.0"
"1050"	"918"	"0.0"
"1051"	"919"	"0.0"
"1052"	"920"	"0.0"
"1053"	"921"	"0.0"
"1054"	"922"	"0.0"
"1055"	"923"	"0.0"
"1056"	"924"	"0.0"
"1057"	"925"	"0.0"
"1058"	"926"	"0.0"
"1059"	"927"	"0.0"
"1060"	"928"	"0.0"
"1061"	"929"	"0.0"
"1062"	"930"	"0.0"
"1063"	"931"	"0.0"
"1064"	"932"	"0.0"
"1065"	"933"	"0.0"
"1066"	"934"	"0.0"
"1067"	"935"	"0.0"
"1068"	"936"	"0.0"
"1069"	"937"	"0.0"
"1070"	"938"	"0.0"
"1071"	"939"	"0.0"
"1072"	"940"	"0.0"
"1073"	"941"	"0.0"
"1074"	"942"	"0.0"
"1075"	"943"	"0.0"
"1076"	"944"	"0.0"
"1077"	"945"	"0.0"
"1078"	"946"	"0.0"
"1079"	"947"	"0.0"
"1080"	"948"	"0.0"
"1081"	"949"	"0.0"
"1082"	"950"	"0.0"
"1083"	"951"	"0.0"
"1084"	"952"	"0.0"
"1085"	"953"	"0.0"
"1086"	"954"	"0.0"
"1087"	"955"	"0.0"
"1088"	"956"	"0.0"
"1089"	"957"	"0.0"
"1090"	"958"	"0.0"
"1091"	"959"	"0.0"
"1092"	"960"	"0.0"
"1093"	"961"	"0.0"
"1094"	"962"	"0.0"
"1095"	"963"	"0.0"
"1096"	"964"	"0.0"
"1097"	"965"	"0.0"
"1098"	"966"	"0.0"
"1099"	"967"	"0.0"
"1100"	"968"	"0.0"
"1101"	"969"	"0.0"
"1102"	"970"	"0.0"
"1103"	"971"	"0.0"
"1104"	"972"	"0.0"
"1105"	"973"	"0.0"
"1106"	"974"	"0.0"
"1107"	"975"	"0.0"
"1108"	"976"	"0.0"
"1109"	"977"	"0.0"
"1110"	"978"	"0.0"
"1111"	"979"	"0.0"
"1112"	"980"	"0.0"
"1113"	"981"	"0.0"
"1114"	"982"	"0.0"
"1115"	"983"	"0.0"
"1116"	"984"	"0.0"
"1117"	"985"	"0.0"
"1118"	"986"	"0.0"
"1119"	"987"	"0.0"
"1120"	"988"	"0.0"
"1121"	"989"	"0.0"
"1122"	"990"	"0.0"
"1123"	"991"	"0.0"
"1124"	"992"	"0.0"
"1125"	"993"	"0.0"
"1126"	"994"	"0.0"
"1127"	"995"	"0.0"
"1128"	"996"	"0.0"
"1129"	"997"	"0.0"
"1130"	"998"	"0.0"
"1131"	"999"	"0.0"
"1132"	"1000"	"0.0"
"1133"	"1001"	"0.0"
"1134"	"1002"	"0.0"
"1135"	"1003"	"0.0"
"1136"	"1004"	"0.0"
"1137"	"1005"	"0.0"
"1138"	"1006"	"0.0"
"1139"	"1007"	"0.0"
"1140"	"1008"	"0.0"
"1141"	"1009"	"0.0"
"1142"	"1010"	"0.0"
"1143"	"1011"	"0.0"
"1144"	"1012"	"0.0"
"1145"	"1013"	"0.0"
"1146"	"1014"	"0.0"
"1147"	"1015"	"0.0"
"1148"	"1016"	"0.0"
"1149"	"1017"	"0.0"
"1150"	"1018"	"0.0"
"1151"	"1019"	"0.0"
"1152"	"1020"	"0.0"
"1153"	"1021"	"0.0"
"1154"	"1022"	"0.0"
"1155"	"1023"	"0.0"
"1156"	"1024"	"0.0"
"1157"	"1025"	"0.0"
"1158"	"1026"	"0.0"
"1159"	"1027"	"0.0"
"1160"	"1028"	"0.0"
"1161"	"1029"	"0.0"
"1162"	"1030"	"0.0"
"1163"	"1031"	"0.0"
"1164"	"1032"	"0.0"
"1165"	"1033"	"0.0"
"1166"	"1034"	"0.0"
"1167"	"1035"	"0.0"
"1168"	"1036"	"0.0"
"1169"	"1037"	"0.0"
"1170"	"1038"	"0.0"
"1171"	"1039"	"0.0"
"1172"	"1040"	"0.0"
"1173"	"1041"	"0.0"
"1174"	"1042"	"0.0"
"1175"	"1043"	"0.0"
"1176"	"1044"	"0.0"
"1177"	"1045"	"0.0"
"1178"	"1046"	"0.0"
"1179"	"1047"	"0.0"
"1180"	"1048"	"0.0"
"1181"	"1049"	"0.0"
"1182"	"1050"	"0.0"
"1183"	"1051"	"0.0"
"1184"	"1052"	"0.0"
"1185"	"1053"	"0.0"
"1186"	"1054"	"0.0"
"1187"	"1055"	"0.0"
"1188"	"1056"	"0.0"
"1189"	"1057"	"0.0"
"1190"	"1058"	"0.0"
"1191"	"1059"	"0.0"
"1192"	"1060"	"0.0"
"1193"	"1061"	"0.0"
"1194"	"1062"	"0.0"
"1195"	"1063"	"0.0"
"1196"	"1064"	"0.0"
"1197"	"1065"	"0.0"
"1198"	"1066"	"0.0"
"1199"	"1067"	"0.0"
"1200"	"1068"	"0.0"
"1201"	"1069"	"0.0"
"1202"	"1070"	"0.0"
"1203"	"1071"	"0.0"
"1204"	"1072"	"0.0"
"1205"	"1073"	"0.0"
"1206"	"1074"	"0.0"
"1207"	"1075"	"0.0"
"1208"	"1076"	"0.0"
"1209"	"1077"	"0.0"
"1210"	"1078"	"0.0"
"1211"	"1079"	"0.0"
"1212"	"1080"	"0.0"
"1213"	"1081"	"0.0"
"1214"	"1082"	"0.0"
"1215"	"1083"	"0.0"
"1216"	"1084"	"0.0"
"1217"	"1085"	"0.0"
"1218"	"1086"	"0.0"
"1219"	"1087"	"0.0"
"1220"	"1088"	"0.0"
"1221"	"1089"	"0.0"
"1222"	"1090"	"0.0"
"1223"	"1091"	"0.0"
"1224"	"1092"	"0.0"
"1225"	"1093"	"0.0"
"1226"	"1094"	"0.0"
"1227"	"1095"	"0.0"
"1228"	"1096"	"0.0"
"1229"	"1097"	"0.0"
"1230"	"1098"	"0.0"
"1231"	"1099"	"0.0"
"1232"	"1100"	"0.0"
"1233"	"1101"	"0.0"
"1234"	"1102"	"0.0"
"1235"	"1103"	"0.0"
"1236"	"1104"	"0.0"
"1237"	"1105"	"0.0"
"1238"	"1106"	"0.0"
"1239"	"1107"	"0.0"
"1240"	"1108"	"0.0"
"1241"	"1109"	"0.0"
"1242"	"1110"	"0.0"
"1243"	"1111"	"0.0"
"1244"	"1112"	"0.0"
"1245"	"1113"	"0.0"
"1246"	"1114"	"0.0"
"1247"	"1115"	"0.0"
"1248"	"1116"	"0.0"
"1249"	"1117"	"0.0"
"1250"	"1118"	"0.0"
"1251"	"1119"	"0.0"
"1252"	"1120"	"0.0"
"1253"	"1121"	"0.0"
"1254"	"1122"	"0.0"
"1255"	"1123"	"0.0"
"1256"	"1124"	"0.0"
"1257"	"1125"	"0.0"
"1258"	"1126"	"0.0"
"1259"	"1127"	"0.0"
"1260"	"1128"	"0.0"
"1261"	"1129"	"0.0"
"1262"	"1130"	"0.0"
"1263"	"1131"	"0.0"
"1264"	"1132"	"0.0"
"1265"	"1133"	"0.0"
"1266"	"1134"	"0.0"
"1267"	"1135"	"0.0"
"1268"	"1136"	"0.0"
"1269"	"1137"	"0.0"
"1270"	"1138"	"0.0"
"1271"	"1139"	"0.0"
"1272"	"1140"	"0.0"
"1273"	"1141"	"0.0"
"1274"	"1142"	"0.0"
"1275"	"1143"	"0.0"
"1276"	"1144"	"0.0"
"1277"	"1145"	"0.0"
"1278"	"1146"	"0.0"
"1279"	"1147"	"0.0"
"1280"	"1148"	"0.0"
"1281"	"1149"	"0.0"
"1282"	"1150"	"0.0"
"1283"	"1151"	"0.0"
"1284"	"1152"	"0.0"
"1285"	"1153"	"0.0"
"1286"	"1154"	"0.0"
"1287"	"1155"	"0.0"
"1288"	"1156"	"0.0"
"1289"	"1157"	"0.0"
"1290"	"1158"	"0.0"
"1291"	"1159"	"0.0"
"1292"	"1160"	"0.0"
"1293"	"1161"	"0.0"
"1294"	"1162"	"0.0"
"1295"	"1163"	"0.0"
"1296"	"1164"	"0.0"
"1297"	"1165"	"0.0"
"1298"	"1166"	"0.0"
"1299"	"1167"	"0.0"
"1300"	"1168"	"0.0"
"1301"	"1169"	"0.0"
"1302"	"1170"	"0.0"
"1303"	"1171"	"0.0"
"1304"	"1172"	"0.0"
"1305"	"1173"	"0.0"
"1306"	"1174"	"0.0"
"1307"	"1175"	"0.0"
"1308"	"1176"	"0.0"
"1309"	"1177"	"0.0"
"1310"	"1178"	"0.0"
"1311"	"1179"	"0.0"
"1312"	"1180"	"0.0"
"1313"	"1181"	"0.0"
"1314"	"1182"	"0.0"
"1315"	"1183"	"0.0"
"1316"	"1184"	"0.0"
"1317"	"1185"	"0.0"
"1318"	"1186"	"0.0"
"1319"	"1187"	"0.0"
"1320"	"1188"	"0.0"
"1321"	"1189"	"0.0"
"1322"	"1190"	"0.0"
"1323"	"1191"	"0.0"
"1324"	"1192"	"0.0"
"1325"	"1193"	"0.0"
"1326"	"1194"	"0.0"
"1327"	"1195"	"0.0"
"1328"	"1196"	"0.0"
"1329"	"1197"	"0.0"
"1330"	"1198"	"0.0"
"1331"	"1199"	"0.0"
"1332"	"1200"	"0.0"
"1333"	"1201"	"0.0"
"1334"	"1202"	"0.0"
"1335"	"1203"	"0.0"
"1336"	"1204"	"0.0"
"1337"	"1205"	"0.0"
"1338"	"1206"	"0.0"
"1339"	"1207"	"0.0"
"1340"	"1208"	"0.0"
"1341"	"1209"	"0.0"
"1342"	"1210"	"0.0"
"1343"	"1211"	"0.0"
"1344"	"1212"	"0.0"
"1345"	"1213"	"0.0"
"1346"	"1214"	"0.0"
"1347"	"1215"	"0.0"
"1348"	"1216"	"0.0"
"1349"	"1217"	"0.0"
"1350"	"1218"	"0.0"
"1351"	"1219"	"0.0"
"1352"	"1220"	"0.0"
"1353"	"1221"	"0.0"
"1354"	"1222"	"0.0"
"1355"	"1223"	"0.0"
"1356"	"1224"	"0.0"
"1357"	"1225"	"0.0"
"1358"	"1226"	"0.0"
"1359"	"1227"	"0.0"
"1360"	"1228"	"0.0"
"1361"	"1229"	"0.0"
"1362"	"1230"	"0.0"
"1363"	"1231"	"0.0"
"1364"	"1232"	"0.0"
"1365"	"1233"	"0.0"
"1366"	"1234"	"0.0"
"1367"	"1235"	"0.0"
"1368"	"1236"	"0.0"
"1369"	"1237"	"0.0"
"1370"	"1238"	"0.0"
"1371"	"1239"	"0.0"
"1372"	"1240"	"0.0"
"1373"	"1241"	"0.0"
"1374"	"1242"	"0.0"
"1375"	"1243"	"0.0"
"1376"	"1244"	"0.0"
"1377"	"1245"	"0.0"
"1378"	"1246"	"0.0"
"1379"	"1247"	"0.0"
"1380"	"1248"	"0.0"
"1381"	"1249"	"0.0"
"1382"	"1250"	"0.0"
"1383"	"1251"	"0.0"
"1384"	"1252"	"0.0"
"1385"	"1253"	"0.0"
"1386"	"1254"	"0.0"
"1387"	"1255"	"0.0"
"1388"	"1256"	"0.0"
"1389"	"1257"	"0.0"
"1390"	"1258"	"0.0"
"1391"	"1259"	"0.0"
"1392"	"1260"	"0.0"
"1393"	"1261"	"0.0"
"1394"	"1262"	"0.0"
"1395"	"1263"	"0.0"
"1396"	"1264"	"0.0"
"1397"	"1265"	"0.0"
"1398"	"1266"	"0.0"
"1399"	"1267"	"0.0"
"1400"	"1268"	"0.0"
"1401"	"1269"	"0.0"
"1402"	"1270"	"0.0"
"1403"	"1271"	"0.0"
"1404"	"1272"	"0.0"
"1405"	"1273"	"0.0"
"1406"	"1274"	"0.0"
"1407"	"1275"	"0.0"
"1408"	"1276"	"0.0"
"1409"	"1277"	"0.0"
"1410"	"1278"	"0.0"
"1411"	"1279"	"0.0"
"1412"	"1280"	"0.0"
"1413"	"1281"	"0.0"
"1414"	"1282"	"0.0"
"1415"	"1283"	"0.0"
"1416"	"1284"	"0.0"
"1417"	"1285"	"0.0"
"1418"	"1286"	"0.0"
"1419"	"1287"	"0.0"
"1420"	"1288"	"0.0"
"1421"	"1289"	"0.0"
"1422"	"1290"	"0.0"
"1423"	"1291"	"0.0"
"1424"	"1292"	"0.0"
"1425"	"1293"	"0.0"
"1426"	"1294"	"0.0"
"1427"	"1295"	"0.0"
"1428"	"1296"	"0.0"
"1429"	"1297"	"0.0"
"1430"	"1298"	"0.0"
"1431"	"1299"	"0.0"
"1432"	"1300"	"0.0"
"1433"	"1301"	"0.0"
"1434"	"1302"	"0.0"
"1435"	"1303"	"0.0"
"1436"	"1304"	"0.0"
"1437"	"1305"	"0.0"
"1438"	"1306"	"0.0"
"1439"	"1307"	"0.0"
"1440"	"1308"	"0.0"
"1441"	"1309"	"0.0"
"1442"	"1310"	"0.0"
"1443"	"1311"	"0.0"
"1444"	"1312"	"0.0"
"1445"	"1313"	"0.0"
"1446"	"1314"	"0.0"
"1447"	"1315"	"0.0"
"1448"	"1316"	"0.0"
"1449"	"1317"	"0.0"
"1450"	"1318"	"0.0"
"1451"	"1319"	"0.0"
"1452"	"1320"	"0.0"
"1453"	"1321"	"0.0"
"1454"	"1322"	"0.0"
"1455"	"1323"	"0.0"
"1456"	"1324"	"0.0"
"1457"	"1325"	"0.0"
"1458"	"1326"	"0.0"
"1459"	"1327"	"0.0"
"1460"	"1328"	"0.0"
"1461"	"1329"	"0.0"
"1462"	"1330"	"0.0"
"1463"	"1331"	"0.0"
"1464"	"1332"	"0.0"
"1465"	"1333"	"0.0"
"1466"	"1334"	"0.0"
"1467"	"1335"	"0.0"
"1468"	"1336"	"0.0"
"1469"	"1337"	"0.0"
"1470"	"1338"	"0.0"
"1471"	"1339"	"0.0"
"1472"	"1340"	"0.0"
"1473"	"1341"	"0.0"
"1474"	"1342"	"0.0"
"1475"	"1343"	"0.0"
"1476"	"1344"	"0.0"
"1477"	"1345"	"0.0"
"1478"	"1346"	"0.0"
"1479"	"1347"	"0.0"
"1480"	"1348"	"0.0"
"1481"	"1349"	"0.0"
"1482"	"1350"	"0.0"
"1483"	"1351"	"0.0"
"1484"	"1352"	"0.0"
"1485"	"1353"	"0.0"
"1486"	"1354"	"0.0"
"1487"	"1355"	"0.0"
"1488"	"1356"	"0.0"
"1489"	"1357"	"0.0"
"1490"	"1358"	"0.0"
"1491"	"1359"	"0.0"
"1492"	"1360"	"0.0"
"1493"	"1361"	"0.0"
"1494"	"1362"	"0.0"
"1495"	"1363"	"0.0"
"1496"	"1364"	"0.0"
"1497"	"1365"	"0.0"
"1498"	"1366"	"0.0"
"1499"	"1367"	"0.0"
"1500"	"1368"	"0.0"
"1501"	"1369"	"0.0"
"1502"	"1370"	"0.0"
"1503"	"1371"	"0.0"
"1504"	"1372"	"0.0"
"1505"	"1373"	"0.0"
"1506"	"1374"	"0.0"
"1507"	"1375"	"0.0"
"1508"	"1376"	"0.0"
"1509"	"1377"	"0.0"
"1510"	"1378"	"0.0"
"1511"	"1379"	"0.0"
"1512"	"1380"	"0.0"
"1513"	"1381"	"0.0"
"1514"	"1382"	"0.0"
"1515"	"1383"	"0.0"
"1516"	"1384"	"0.0"
"1517"	"1385"	"0.0"
"1518"	"1386"	"0.0"
"1519"	"1387"	"0.0"
"1520"	"1388"	"0.0"
"1521"	"1389"	"0.0"
"1522"	"1390"	"0.0"
"1523"	"1391"	"0.0"
"1524"	"1392"	"0.0"
"1525"	"1393"	"0.0"
"1526"	"1394"	"0.0"
"1527"	"1395"	"0.0"
"1528"	"1396"	"0.0"
"1529"	"1397"	"0.0"
"1530"	"1398"	"0.0"
"1531"	"1399"	"0.0"
"1532"	"1400"	"0.0"
"1533"	"1401"	"0.0"
"1534"	"1402"	"0.0"
"1535"	"1403"	"0.0"
"1536"	"1404"	"0.0"
"1537"	"1405"	"0.0"
"1538"	"1406"	"0.0"
"1539"	"1407"	"0.0"
"1540"	"1408"	"0.0"
"1541"	"1409"	"0.0"
"1542"	"1410"	"0.0"
"1543"	"1411"	"0.0"
"1544"	"1412"	"0.0"
"1545"	"1413"	"0.0"
"1546"	"1414"	"0.0"
"1547"	"1415"	"0.0"
"1548"	"1416"	"0.0"
"1549"	"1417"	"0.0"
"1550"	"1418"	"0.0"
"1551"	"1419"	"0.0"
"1552"	"1420"	"0.0"
"1553"	"1421"	"0.0"
"1554"	"1422"	"0.0"
"1555"	"1423"	"0.0"
"1556"	"1424"	"0.0"
"1557"	"1425"	"0.0"
"1558"	"1426"	"0.0"
"1559"	"1427"	"0.0"
"1560"	"1428"	"0.0"
"1561"	"1429"	"0.0"
"1562"	"1430"	"0.0"
"1563"	"1431"	"0.0"
"1564"	"1432"	"0.0"
"1565"	"1433"	"0.0"
"1566"	"1434"	"0.0"
"1567"	"1435"	"0.0"
"1568"	"1436"	"0.0"
"1569"	"1437"	"0.0"
"1570"	"1438"	"0.0"
"1571"	"1439"	"0.0"
"1572"	"1440"	"0.0"
"1573"	"1441"	"0.0"
"1574"	"1442"	"0.0"
"1575"	"1443"	"0.0"
"1576"	"1444"	"0.0"
"1577"	"1445"	"0.0"
"1578"	"1446"	"0.0"
"1579"	"1447"	"0.0"
"1580"	"1448"	"0.0"
"1581"	"1449"	"0.0"
"1582"	"1450"	"0.0"
"1583"	"1451"	"0.0"
"1584"	"1452"	"0.0"
"1585"	"1453"	"0.0"
"1586"	"1454"	"0.0"
"1587"	"1455"	"0.0"
"1588"	"1456"	"0.0"
"1589"	"1457"	"0.0"
"1590"	"1458"	"0.0"
"1591"	"1459"	"0.0"
"1592"	"1460"	"0.0"
"1593"	"1461"	"0.0"
"1594"	"1462"	"0.0"
"1595"	"1463"	"0.0"
"1596"	"1464"	"0.0"
"1597"	"1465"	"0.0"
"1598"	"1466"	"0.0"
"1599"	"1467"	"0.0"
"1600"	"1468"	"0.0"
"1601"	"1469"	"0.0"
"1602"	"1470"	"0.0"
"1603"	"1471"	"0.0"
"1604"	"1472"	"0.0"
"1605"	"1473"	"0.0"
"1606"	"1474"	"0.0"
"1607"	"1475"	"0.0"
"1608"	"1476"	"0.0"
"1609"	"1477"	"0.0"
"1610"	"1478"	"0.0"
"1611"	"1479"	"0.0"
"1612"	"1480"	"0.0"
"1613"	"1481"	"0.0"
"1614"	"1482"	"0.0"
"1615"	"1483"	"0.0"
"1616"	"1484"	"0.0"
"1617"	"1485"	"0.0"
"1618"	"1486"	"0.0"
"1619"	"1487"	"0.0"
"1620"	"1488"	"0.0"
"1621"	"1489"	"0.0"
"1622"	"1490"	"0.0"
"1623"	"1491"	"0.0"
"1624"	"1492"	"0.0"
"1625"	"1493"	"0.0"
"1626"	"1494"	"0.0"
"1627"	"1495"	"0.0"
"1628"	"1496"	"0.0"
"1629"	"1497"	"0.0"
"1630"	"1498"	"0.0"
"1631"	"1499"	"0.0"
"1632"	"1500"	"0.0"
"1633"	"1501"	"0.0"
"1634"	"1502"	"0.0"
"1635"	"1503"	"0.0"
"1636"	"1504"	"0.0"
"1637"	"1505"	"0.0"
"1638"	"1506"	"0.0"
"1639"	"1507"	"0.0"
"1640"	"1508"	"0.0"
"1641"	"1509"	"0.0"
"1642"	"1510"	"0.0"
"1643"	"1511"	"0.0"
"1644"	"1512"	"0.0"
"1645"	"1513"	"0.0"
"1646"	"1514"	"0.0"
"1647"	"1515"	"0.0"
"1648"	"1516"	"0.0"
"1649"	"1517"	"0.0"
"1650"	"1518"	"0.0"
"1651"	"1519"	"0.0"
"1652"	"1520"	"0.0"
"1653"	"1521"	"0.0"
"1654"	"1522"	"0.0"
"1655"	"1523"	"0.0"
"1656"	"1524"	"0.0"
"1657"	"1525"	"0.0"
"1658"	"1526"	"0.0"
"1659"	"1527"	"0.0"
"1660"	"1528"	"0.0"
"1661"	"1529"	"0.0"
"1662"	"1530"	"0.0"
"1663"	"1531"	"0.0"
"1664"	"1532"	"0.0"
"1665"	"1533"	"0.0"
"1666"	"1534"	"0.0"
"1667"	"1535"	"0.0"
"1668"	"1536"	"0.0"
"1669"	"1537"	"0.0"
"1670"	"1538"	"0.0"
"1671"	"1539"	"0.0"
"1672"	"1540"	"0.0"
"1673"	"1541"	"0.0"
"1674"	"1542"	"0.0"
"1675"	"1543"	"0.0"
"1676"	"1544"	"0.0"
"1677"	"1545"	"0.0"
"1678"	"1546"	"0.0"
"1679"	"1547"	"0.0"
"1680"	"1548"	"0.0"
"1681"	"1549"	"0.0"
"1682"	"1550"	"0.0"
"1683"	"1551"	"0.0"
"1684"	"1552"	"0.0"
"1685"	"1553"	"0.0"
"1686"	"1554"	"0.0"
"1687"	"1555"	"0.0"
"1688"	"1556"	"0.0"
"1689"	"1557"	"0.0"
"1690"	"1558"	"0.0"
"1691"	"1559"	"0.0"
"1692"	"1560"	"0.0"
"1693"	"1561"	"0.0"
"1694"	"1562"	"0.0"
"1695"	"1563"	"0.0"
"1696"	"1564"	"0.0"
"1697"	"1565"	"0.0"
"1698"	"1566"	"0.0"
"1699"	"1567"	"0.0"
"1700"	"1568"	"0.0"
"1701"	"1569"	"0.0"
"1702"	"1570"	"0.0"
"1703"	"1571"	"0.0"
"1704"	"1572"	"0.0"
"1705"	"1573"	"0.0"
"1706"	"1574"	"0.0"
"1707"	"1575"	"0.0"
"1708"	"1576"	"0.0"
"1709"	"1577"	"0.0"
"1710"	"1578"	"0.0"
"1711"	"1579"	"0.0"
"1712"	"1580"	"0.0"
"1713"	"1581"	"0.0"
"1714"	"1582"	"0.0"
